WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC,unidades
"POINT (258451.000046114 4683797.00002516)","1362","210350",NH4,0.11250000000,< Valor frontera,"258451","4683797","30",CHD,mg NH4/l
"POINT (264719.000033502 4677276.99995377)","1363","210351",NH4,0.07563636364,< Valor frontera,"264719","4677277","30",CHD,mg NH4/l
"POINT (473166.999965955 4661198.99994819)","1364","210352",NH4,0.02500000000,< LQ,"473167","4661199","30",CHD,mg NH4/l
"POINT (400162.999969754 4530765.99998193)","1365","210365",NH4,0.07480000000,< Valor frontera,"400163","4530766","30",CHD,mg NH4/l
"POINT (385903.99995476 4532347.99999026)","1366","210369",NH4,0.10675000000,< Valor frontera,"385904","4532348","30",CHD,mg NH4/l
"POINT (121512.00000168 4650134.99996078)","1367","210371",NH4,0.16250000000,< Valor frontera,"121512","4650135","30",CHD,mg NH4/l
"POINT (509162.99999091 4620331.00000101)","1368","210372",NH4,0.02500000000,< LQ,"509163","4620331","30",CHD,mg NH4/l
"POINT (264074.999997037 4730039.0000496)","1369","210379",NH4,0.02500000000,< LQ,"264075","4730039","30",CHD,mg NH4/l
"POINT (263559.999954211 4702126.99997189)","1370","210381",NH4,0.03925000000,< LQ,"263560","4702127","30",CHD,mg NH4/l
"POINT (402793.000038616 4688852.99999044)","1371","210385",NH4,0.04750000000,< LQ,"402793","4688853","30",CHD,mg NH4/l
"POINT (536444.999996265 4629169.99995232)","1372","210388",NH4,0.08750000000,< Valor frontera,"536445","4629170","30",CHD,mg NH4/l
"POINT (415907.999976357 4544433.00002808)","1373","210391",NH4,0.02500000000,< LQ,"415908","4544433","30",CHD,mg NH4/l
"POINT (395945.00001241 4734491.99996216)","1374","210392",NH4,0.04500000000,< LQ,"395945","4734492","30",CHD,mg NH4/l
"POINT (356248.000004498 4665750.99997047)","1375","210393",NH4,0.04200000000,< LQ,"356248","4665751","30",CHD,mg NH4/l
"POINT (394595.000041278 4711286.99999117)","1376","210394",NH4,0.02500000000,< LQ,"394595","4711287","30",CHD,mg NH4/l
"POINT (375249.999961097 4640250.99995373)","1377","210396",NH4,0.05000000000,< Valor frontera,"375250","4640251","30",CHD,mg NH4/l
"POINT (371816.000007461 4633687.00003913)","1378","210397",NH4,0.09175000000,< Valor frontera,"371816","4633687","30",CHD,mg NH4/l
"POINT (367985.999989417 4627450.00002392)","1379","210398",NH4,0.03300000000,< LQ,"367986","4627450","30",CHD,mg NH4/l
"POINT (405545.000023642 4548526.99998644)","1380","210403",NH4,17.79833333330,> Valor frontera,"405545","4548527","30",CHD,mg NH4/l
"POINT (433735.000003504 4555743.99995236)","1381","210404",NH4,0.05250000000,< Valor frontera,"433735","4555744","30",CHD,mg NH4/l
"POINT (400410.999973368 4643754.99995615)","1382","210407",NH4,0.07791666667,< Valor frontera,"400411","4643755","30",CHD,mg NH4/l
"POINT (455698.000040485 4585746.000036)","1383","210409",NH4,0.08000000000,< Valor frontera,"455698","4585746","30",CHD,mg NH4/l
"POINT (194232.99997038 4660986.99997666)","1384","210412",NH4,0.02500000000,< LQ,"194233","4660987","30",CHD,mg NH4/l
"POINT (190583.000014483 4469826.00002321)","1385","210414",NH4,0.03925000000,< LQ,"190583","4469826","30",CHD,mg NH4/l
"POINT (401068.000029755 4711316.99997241)","1386","210415",NH4,0.03214285714,< LQ,"401068","4711317","30",CHD,mg NH4/l
"POINT (578675.999980991 4617273.99998042)","1387","210416",NH4,0.04000000000,< LQ,"578676","4617274","30",CHD,mg NH4/l
"POINT (182940.999976986 4518391.00004237)","1388","210418",NH4,0.02500000000,< LQ,"182941","4518391","30",CHD,mg NH4/l
"POINT (186324.000025712 4476522.00004286)","1389","210421",NH4,0.02500000000,< LQ,"186324","4476522","30",CHD,mg NH4/l
"POINT (451290.99995728 4701787.99999792)","1390","210422",NH4,0.05340000000,< Valor frontera,"451291","4701788","30",CHD,mg NH4/l
"POINT (427104.999996479 4697187.00000397)","1391","210423",NH4,0.03908333333,< LQ,"427105","4697187","30",CHD,mg NH4/l
"POINT (293206.999974335 4640324.00001005)","1392","210424",NH4,0.20000000000,< Valor frontera,"293207","4640324","30",CHD,mg NH4/l
"POINT (275759.000037586 4564827.00001563)","1393","210425",NH4,0.21750000000,< Valor frontera,"275759","4564827","30",CHD,mg NH4/l
"POINT (300928.999980655 4621473.99998036)","1394","210427",NH4,0.10125000000,< Valor frontera,"300929","4621474","30",CHD,mg NH4/l
"POINT (458678.999959607 4676555.99995127)","1395","210428",NH4,0.03175000000,< LQ,"458679","4676556","30",CHD,mg NH4/l
"POINT (302401.999951327 4482257.00000314)","1396","210433",NH4,0.05650000000,< Valor frontera,"302402","4482257","30",CHD,mg NH4/l
"POINT (285059.000033873 4595297.99997141)","1397","210434",NH4,0.09000000000,< Valor frontera,"285059","4595298","30",CHD,mg NH4/l
"POINT (404532.000038262 4531818.99998517)","1398","210436",NH4,0.02500000000,< LQ,"404532","4531819","30",CHD,mg NH4/l
"POINT (217088.999981062 4501402.00002979)","1399","210437",NH4,0.05450000000,< Valor frontera,"217089","4501402","30",CHD,mg NH4/l
"POINT (290967.999979429 4530478.00003756)","1400","210446",NH4,0.06075000000,< Valor frontera,"290968","4530478","30",CHD,mg NH4/l
"POINT (269524.000024719 4546254.999979)","1401","210447",NH4,0.23925000000,< Valor frontera,"269524","4546255","30",CHD,mg NH4/l
"POINT (262775.999958831 4549083.00001275)","1402","210448",NH4,0.59775000000,< Valor frontera,"262776","4549083","30",CHD,mg NH4/l
"POINT (324361.999985502 4546816.0000222)","1403","210450",NH4,0.14000000000,< Valor frontera,"324362","4546816","30",CHD,mg NH4/l
"POINT (194321.000041872 4666027.00002004)","1404","210451",NH4,0.02500000000,< LQ,"194321","4666027","30",CHD,mg NH4/l
"POINT (177395.00003647 4515587.00002324)","1405","210452",NH4,0.02500000000,< LQ,"177395","4515587","30",CHD,mg NH4/l
"POINT (177648.999961071 4525435.00000753)","1406","210453",NH4,0.07400000000,< Valor frontera,"177649","4525435","30",CHD,mg NH4/l
"POINT (380072.000048541 4672460.99997804)","1407","210458",NH4,0.06100000000,< Valor frontera,"380072","4672461","30",CHD,mg NH4/l
"POINT (315154.999964454 4660410.99995379)","1408","210463",NH4,0.05550000000,< Valor frontera,"315155","4660411","30",CHD,mg NH4/l
"POINT (458018.000041236 4693731.99997232)","1409","210466",NH4,0.04700000000,< LQ,"458018","4693732","30",CHD,mg NH4/l
"POINT (355625.000022642 4656161.00005083)","1410","210467",NH4,0.06325000000,< Valor frontera,"355625","4656161","30",CHD,mg NH4/l
"POINT (223600.999974646 4536603.99995308)","1411","210470",NH4,0.02500000000,< LQ,"223601","4536604","30",CHD,mg NH4/l
"POINT (200675.000027229 4669723.99995758)","1412","210471",NH4,0.02500000000,< LQ,"200675","4669724","30",CHD,mg NH4/l
"POINT (388589.9999725 4691075.9999971)","1413","210474",NH4,0.02500000000,< LQ,"388590","4691076","30",CHD,mg NH4/l
"POINT (385586.000001269 4520574.99998111)","1414","210475",NH4,0.70500000000,> Valor frontera,"385586","4520575","30",CHD,mg NH4/l
"POINT (381550.999966555 4505134.00001374)","1415","210476",NH4,0.02500000000,< LQ,"381551","4505134","30",CHD,mg NH4/l
"POINT (332532.999957712 4531447.99996582)","1416","210481",NH4,0.02500000000,< LQ,"332533","4531448","30",CHD,mg NH4/l
"POINT (331275.999968681 4488714.00002957)","1417","210487",NH4,0.17750000000,< Valor frontera,"331276","4488714","30",CHD,mg NH4/l
"POINT (338094.99996528 4492505.99996572)","1418","210488",NH4,0.16750000000,< Valor frontera,"338095","4492506","30",CHD,mg NH4/l
"POINT (352822.999974557 4591820.00002318)","1419","210489",NH4,0.03825000000,< LQ,"352823","4591820","30",CHD,mg NH4/l
"POINT (341053.000012667 4638808.99998882)","1420","210495",NH4,0.04275000000,< LQ,"341053","4638809","30",CHD,mg NH4/l
"POINT (377678.000019863 4588806.99999398)","1421","210498",NH4,0.06550000000,< Valor frontera,"377678","4588807","30",CHD,mg NH4/l
"POINT (333157.999983341 4488941.99996277)","1422","210499",NH4,0.02500000000,< LQ,"333158","4488942","30",CHD,mg NH4/l
"POINT (328523.000016283 4507410.0000457)","1423","210500",NH4,0.07500000000,< Valor frontera,"328523","4507410","30",CHD,mg NH4/l
"POINT (250244.999986236 4664560.99995423)","1424","210502",NH4,0.32700000000,< Valor frontera,"250245","4664561","30",CHD,mg NH4/l
"POINT (208738.000041957 4623733.00004678)","1425","210503",NH4,0.02500000000,< LQ,"208738","4623733","30",CHD,mg NH4/l
"POINT (246835.999975656 4522745.00000885)","1426","210504",NH4,0.12500000000,< Valor frontera,"246836","4522745","30",CHD,mg NH4/l
"POINT (457324.999952213 4622181.00001753)","1427","210507",NH4,0.03791666667,< LQ,"457325","4622181","30",CHD,mg NH4/l
"POINT (241439.000031303 4709757.99998152)","1428","210508",NH4,0.02500000000,< LQ,"241439","4709758","30",CHD,mg NH4/l
"POINT (491695.000017712 4647031.00001073)","1429","210509",NH4,0.02500000000,< LQ,"491695","4647031","30",CHD,mg NH4/l
"POINT (436465.999965906 4680416.9999519)","1430","210511",NH4,0.04625000000,< LQ,"436466","4680417","30",CHD,mg NH4/l
"POINT (360807.000042697 4723512.00004327)","1431","210512",NH4,0.02500000000,< LQ,"360807","4723512","30",CHD,mg NH4/l
"POINT (592274.999978015 4620677.99997776)","1432","210513",NH4,0.02500000000,< LQ,"592275","4620678","30",CHD,mg NH4/l
"POINT (444146.999959054 4577715.99999412)","1433","210514",NH4,0.15425000000,< Valor frontera,"444147","4577716","30",CHD,mg NH4/l
"POINT (283517.000019399 4755069.99995711)","1434","210519",NH4,0.02500000000,< LQ,"283517","4755070","30",CHD,mg NH4/l
"POINT (280857.00001378 4476144.99998585)","1435","210535",NH4,0.04766666667,< LQ,"280857","4476145","30",CHD,mg NH4/l
"POINT (302757.999972629 4703785.00003869)","1436","211007",NH4,0.20275000000,< Valor frontera,"302758","4703785","30",CHD,mg NH4/l
"POINT (419739.999957591 4675781.99997236)","1437","211009",NH4,0.06750000000,< Valor frontera,"419740","4675782","30",CHD,mg NH4/l
"POINT (181133.000032943 4469517.00002052)","1438","211012",NH4,0.13033333333,< Valor frontera,"181133","4469517","30",CHD,mg NH4/l
"POINT (409265.000029112 4665729.00004431)","1439","211016",NH4,0.07500000000,< Valor frontera,"409265","4665729","30",CHD,mg NH4/l
"POINT (393030.000004365 4636054.00003785)","1440","211018",NH4,0.05933333333,< Valor frontera,"393030","4636054","30",CHD,mg NH4/l
"POINT (442825.00001245 4687894.99998863)","1441","211022",NH4,0.02500000000,< LQ,"442825","4687895","30",CHD,mg NH4/l
"POINT (258260.999983808 4653260.99996333)","1442","211031",NH4,0.03400000000,< LQ,"258261","4653261","30",CHD,mg NH4/l
"POINT (420803.00000809 4649980.00003063)","1443","211055",NH4,0.06300000000,< Valor frontera,"420803","4649980","30",CHD,mg NH4/l
"POINT (300971.999978801 4517047.99998626)","1444","211056",NH4,0.23250000000,< Valor frontera,"300972","4517048","30",CHD,mg NH4/l
"POINT (447956.999999121 4605619.00001588)","1445","211079",NH4,0.09766666667,< Valor frontera,"447957","4605619","30",CHD,mg NH4/l
"POINT (260900.999996389 4597661.9999723)","1446","211082",NH4,0.04250000000,< LQ,"260901","4597662","30",CHD,mg NH4/l
"POINT (186997.000042435 4551452.99999645)","1447","211091",NH4,0.02500000000,< LQ,"186997","4551453","30",CHD,mg NH4/l
"POINT (203410.00000459 4501871.0000255)","1448","211094",NH4,0.07625000000,< Valor frontera,"203410","4501871","30",CHD,mg NH4/l
"POINT (251439.000032953 4760138.00001639)","1449","211098",NH4,0.02500000000,< LQ,"251439","4760138","30",CHD,mg NH4/l
"POINT (391846.000039907 4519510.99998498)","1450","211102",NH4,0.10250000000,< Valor frontera,"391846","4519511","30",CHD,mg NH4/l
"POINT (493333.000023405 4599166.99998929)","1451","211104",NH4,0.04675000000,< LQ,"493333","4599167","30",CHD,mg NH4/l
"POINT (286262.000004977 4724040.00000024)","1452","211105",NH4,0.04775000000,< LQ,"286262","4724040","30",CHD,mg NH4/l
"POINT (546436.000035533 4616002.99997196)","1453","211108",NH4,0.47000000000,< Valor frontera,"546436","4616003","30",CHD,mg NH4/l
"POINT (257682.999994404 4635236.99999649)","1454","211110",NH4,0.03325000000,< LQ,"257683","4635237","30",CHD,mg NH4/l
"POINT (473979.999987389 4614657.00003121)","1455","211118",NH4,0.02863636364,< LQ,"473980","4614657","30",CHD,mg NH4/l
"POINT (242437.000030758 4551331.0000502)","1456","211120",NH4,0.09900000000,< Valor frontera,"242437","4551331","30",CHD,mg NH4/l
"POINT (189189.999967809 4494872.9999809)","1457","211123",NH4,0.03900000000,< LQ,"189190","4494873","30",CHD,mg NH4/l
"POINT (331107.000014406 4588469.99998396)","1458","211124",NH4,3.08158333333,> Valor frontera,"331107","4588470","30",CHD,mg NH4/l
"POINT (401477.000020892 4534468.00000131)","1459","211125",NH4,0.27750000000,< Valor frontera,"401477","4534468","30",CHD,mg NH4/l
"POINT (511254.999989995 4593204.00004705)","1460","211132",NH4,0.05775000000,< Valor frontera,"511255","4593204","30",CHD,mg NH4/l
"POINT (277011.999999813 4750959.99999496)","1461","211138",NH4,0.02500000000,< LQ,"277012","4750960","30",CHD,mg NH4/l
"POINT (188068.000004121 4660290.00002287)","1462","211140",NH4,0.03525000000,< LQ,"188068","4660290","30",CHD,mg NH4/l
"POINT (199553.999973688 4563021.00002058)","1463","211146",NH4,0.04550000000,< LQ,"199554","4563021","30",CHD,mg NH4/l
"POINT (396127.000015451 4738571.00003259)","1464","211148",NH4,0.08250000000,< Valor frontera,"396127","4738571","30",CHD,mg NH4/l
"POINT (466642.999977522 4587330.99997776)","1465","211155",NH4,0.03866666667,< LQ,"466643","4587331","30",CHD,mg NH4/l
"POINT (298179.000028993 4589558.00001844)","1466","211168",NH4,0.56500000000,< Valor frontera,"298179","4589558","30",CHD,mg NH4/l
"POINT (278814.99998765 4465693.00000338)","1467","211182",NH4,0.02500000000,< LQ,"278815","4465693","30",CHD,mg NH4/l
"POINT (301162.000015673 4531828.99999247)","1468","211185",NH4,0.15375000000,< Valor frontera,"301162","4531829","30",CHD,mg NH4/l
"POINT (276413.999994686 4671691.99999536)","1469","211189",NH4,0.06110000000,< Valor frontera,"276414","4671692","30",CHD,mg NH4/l
"POINT (394071.000035589 4653828.00003951)","1470","211191",NH4,0.04250000000,< LQ,"394071","4653828","30",CHD,mg NH4/l
"POINT (260906.999969602 4694135.000015)","1471","211200",NH4,0.75500000000,< Valor frontera,"260907","4694135","30",CHD,mg NH4/l
"POINT (428691.000042968 4653230.00002553)","1472","211205",NH4,0.03050000000,< LQ,"428691","4653230","30",CHD,mg NH4/l
"POINT (246205.999948627 4621724.00002367)","1473","211209",NH4,0.02500000000,< LQ,"246206","4621724","30",CHD,mg NH4/l
"POINT (465548.000038326 4602621.99999018)","1474","211212",NH4,0.03383333333,< LQ,"465548","4602622","30",CHD,mg NH4/l
"POINT (415674.000012673 4602808.99995496)","1475","211213",NH4,0.06208333333,< Valor frontera,"415674","4602809","30",CHD,mg NH4/l
"POINT (292344.000023623 4592863.00002997)","1476","211217",NH4,0.18500000000,< Valor frontera,"292344","4592863","30",CHD,mg NH4/l
"POINT (234962.999988512 4555508.99997308)","1477","211221",NH4,0.08900000000,< Valor frontera,"234963","4555509","30",CHD,mg NH4/l
"POINT (179109.000042983 4539240.00001955)","1478","211223",NH4,0.02500000000,< LQ,"179109","4539240","30",CHD,mg NH4/l
"POINT (346176.999964864 4490855.99998399)","1479","211224",NH4,0.02500000000,< LQ,"346177","4490856","30",CHD,mg NH4/l
"POINT (385631.000023864 4568300.00000377)","1480","211225",NH4,0.28000000000,< Valor frontera,"385631","4568300","30",CHD,mg NH4/l
"POINT (306685.000020413 4519905.99998478)","1481","211227",NH4,0.02500000000,< LQ,"306685","4519906","30",CHD,mg NH4/l
"POINT (431628.000044881 4606205.00000492)","1482","211228",NH4,0.03375000000,< LQ,"431628","4606205","30",CHD,mg NH4/l
"POINT (206541.999968841 4484377.9999549)","1483","211232",NH4,0.07216666667,< Valor frontera,"206542","4484378","30",CHD,mg NH4/l
"POINT (377448.999965701 4607584.00000075)","1484","211233",NH4,0.06025000000,< Valor frontera,"377449","4607584","30",CHD,mg NH4/l
"POINT (365137.000035178 4604097.00003663)","1485","211234",NH4,0.04625000000,< LQ,"365137","4604097","30",CHD,mg NH4/l
"POINT (394870.99997188 4672681.9999577)","1486","211235",NH4,0.07125000000,< Valor frontera,"394871","4672682","30",CHD,mg NH4/l
"POINT (279259.000041311 4618586.00004961)","1487","211241",NH4,0.02500000000,< LQ,"279259","4618586","30",CHD,mg NH4/l
"POINT (401842.999976169 4604971.99999285)","1488","211242",NH4,0.07133333333,< Valor frontera,"401843","4604972","30",CHD,mg NH4/l
"POINT (193431.000041141 4548533.99999315)","1489","211243",NH4,0.02500000000,< LQ,"193431","4548534","30",CHD,mg NH4/l
"POINT (357980.999964757 4580275.9999622)","1490","211245",NH4,0.10750000000,< Valor frontera,"357981","4580276","30",CHD,mg NH4/l
"POINT (404223.000039098 4746549.99999299)","1491","211246",NH4,0.11450000000,< Valor frontera,"404223","4746550","30",CHD,mg NH4/l
"POINT (309015.000039023 4603416.99998106)","1492","211248",NH4,0.56000000000,< Valor frontera,"309015","4603417","30",CHD,mg NH4/l
"POINT (324808.99997834 4593335.99998716)","1493","211249",NH4,0.06225000000,< Valor frontera,"324809","4593336","30",CHD,mg NH4/l
"POINT (417105.000050514 4594963.99997252)","1494","211250",NH4,0.24050000000,< Valor frontera,"417105","4594964","30",CHD,mg NH4/l
"POINT (357927.000002593 4598904.99997906)","1495","211253",NH4,14.50625000000,> Valor frontera,"357927","4598905","30",CHD,mg NH4/l
"POINT (132353.999961687 4669687.99995496)","1496","211256",NH4,0.02500000000,< LQ,"132354","4669688","30",CHD,mg NH4/l
"POINT (245905.000047614 4705199.99996543)","1497","211258",NH4,0.03975000000,< LQ,"245905","4705200","30",CHD,mg NH4/l
"POINT (293220.00000321 4758195.00001176)","1498","211260",NH4,0.02500000000,< LQ,"293220","4758195","30",CHD,mg NH4/l
"POINT (433052.99996253 4552654.99996552)","1499","211261",NH4,0.04950000000,< LQ,"433053","4552655","30",CHD,mg NH4/l
"POINT (505028.9999593 4603887.99999432)","1500","211262",NH4,0.02500000000,< LQ,"505029","4603888","30",CHD,mg NH4/l
"POINT (348454.999967553 4602753.0000085)","1501","211270",NH4,0.07775000000,< Valor frontera,"348455","4602753","30",CHD,mg NH4/l
"POINT (491217.000014045 4642070.99995456)","1502","211271",NH4,0.03325000000,< LQ,"491217","4642071","30",CHD,mg NH4/l
"POINT (262427.999962626 4657798.99995703)","1503","211272",NH4,0.12200000000,< Valor frontera,"262428","4657799","30",CHD,mg NH4/l
"POINT (312959.000030673 4499686.0000331)","1504","211276",NH4,0.02500000000,< LQ,"312959","4499686","30",CHD,mg NH4/l
"POINT (318799.999959936 4515184.99996521)","1505","211278",NH4,0.18125000000,< Valor frontera,"318800","4515185","30",CHD,mg NH4/l
"POINT (409894.999987556 4549521.00000386)","1506","211281",NH4,0.02500000000,< LQ,"409895","4549521","30",CHD,mg NH4/l
"POINT (426689.000023818 4552504.99999496)","1507","211282",NH4,0.02500000000,< LQ,"426689","4552505","30",CHD,mg NH4/l
"POINT (227376.999952131 4505035.99999438)","1508","211285",NH4,0.02500000000,< LQ,"227377","4505036","30",CHD,mg NH4/l
"POINT (305688.999961994 4465177.99998984)","1509","211287",NH4,0.02500000000,< LQ,"305689","4465178","30",CHD,mg NH4/l
"POINT (341587.999986954 4722120.99997458)","1510","211288",NH4,0.02500000000,< LQ,"341588","4722121","30",CHD,mg NH4/l
"POINT (532369.999988932 4578395.00004749)","1511","211289",NH4,0.03625000000,< LQ,"532370","4578395","30",CHD,mg NH4/l
"POINT (364791.000025676 4732248.99996278)","1512","211306",NH4,0.02500000000,< LQ,"364791","4732249","30",CHD,mg NH4/l
"POINT (336940.000048475 4698056.99996176)","1513","211308",NH4,0.03175000000,< LQ,"336940","4698057","30",CHD,mg NH4/l
"POINT (420195.999999158 4658206.99996654)","1514","211309",NH4,0.03500000000,< LQ,"420196","4658207","30",CHD,mg NH4/l
"POINT (295963.999998537 4466841.99999585)","1515","211311",NH4,0.03650000000,< LQ,"295964","4466842","30",CHD,mg NH4/l
"POINT (302014.999996857 4507471.99997406)","1516","4300467",NH4,0.02500000000,< LQ,"302015","4507472","30",CHD,mg NH4/l
"POINT (451288.999959615 4622968.00002151)","1517",BAN-001,NH4,0.03925000000,< LQ,"451289","4622968","30",CHD,mg NH4/l
"POINT (260984.000043643 4554736.99997536)","1518",Can1,NH4,0.37000000000,< Valor frontera,"260984","4554737","30",CHD,mg NH4/l
"POINT (270771.999999656 4686388.99997463)","1519",DACH,NH4,0.08933333333,< Valor frontera,"270772","4686389","30",CHD,mg NH4/l
"POINT (201902.000013359 4483721.99995869)","1520",DAGA,NH4,0.09650000000,< Valor frontera,"201902","4483722","30",CHD,mg NH4/l
"POINT (379276.999998501 4614336.99997642)","1521",DAJA,NH4,0.07808333333,< Valor frontera,"379277","4614337","30",CHD,mg NH4/l
"POINT (384234.999990604 4629653.99998268)","1522",DAMA,NH4,0.10050000000,< Valor frontera,"384235","4629654","30",CHD,mg NH4/l
"POINT (289078.000000722 4688190.00004813)","1523",DAMO,NH4,0.16625000000,< Valor frontera,"289078","4688190","30",CHD,mg NH4/l
"POINT (277356.999972984 4695933.99997181)","1524",DARE,NH4,0.04271428571,< LQ,"277357","4695934","30",CHD,mg NH4/l
"POINT (474488.000022932 4651471.99995731)","1525",DARL,NH4,0.02500000000,< LQ,"474488","4651472","30",CHD,mg NH4/l
"POINT (340136.999970353 4517608.0000293)","1526",DARV1,NH4,0.25250000000,< Valor frontera,"340137","4517608","30",CHD,mg NH4/l
"POINT (287715.000025432 4588383.00005152)","1527",DATA,NH4,0.12650000000,< Valor frontera,"287715","4588383","30",CHD,mg NH4/l
"POINT (451051.999985622 4674887.99998854)","1528",DAUS,NH4,0.22125000000,< Valor frontera,"451052","4674888","30",CHD,mg NH4/l
"POINT (380706.999985456 4602045.00003095)","1529",DAVA,NH4,0.08508333333,< Valor frontera,"380707","4602045","30",CHD,mg NH4/l
"POINT (271986.999991778 4527860.99995385)","1530",DAZU,NH4,0.10750000000,< Valor frontera,"271987","4527861","30",CHD,mg NH4/l
"POINT (315115.999960251 4607293.00000382)","1531",DBAJ,NH4,0.10900000000,< Valor frontera,"315116","4607293","30",CHD,mg NH4/l
"POINT (399445.999971861 4738663.99998842)","1532",DCAM,NH4,0.05275000000,< Valor frontera,"399446","4738664","30",CHD,mg NH4/l
"POINT (350824.999966354 4730448.00003365)","1533",DCAR1,NH4,0.03087500000,< LQ,"350825","4730448","30",CHD,mg NH4/l
"POINT (213282.000003722 4565954.99996868)","1534",DCIR,NH4,0.02500000000,< LQ,"213282","4565955","30",CHD,mg NH4/l
"POINT (427089.000038265 4669878.00003528)","1535",DCOG,NH4,0.05750000000,< Valor frontera,"427089","4669878","30",CHD,mg NH4/l
"POINT (432938.000016738 4661525.00004619)","1536",DCUB,NH4,0.11125000000,< Valor frontera,"432938","4661525","30",CHD,mg NH4/l
"POINT (256657.000020483 4537795.00001915)","1537",DDVMU,NH4,0.43000000000,< Valor frontera,"256657","4537795","30",CHD,mg NH4/l
"POINT (375619.999962606 4561884.99999417)","1538",DERE,NH4,0.04000000000,< LQ,"375620","4561885","30",CHD,mg NH4/l
"POINT (237390.000047166 4514496.99998369)","1539",DHBR,NH4,1.01250000000,> Valor frontera,"237390","4514497","30",CHD,mg NH4/l
"POINT (423647.000048358 4688396.00001549)","1540",DHMZ,NH4,0.09600000000,< Valor frontera,"423647","4688396","30",CHD,mg NH4/l
"POINT (326504.000042426 4610404.0000333)","1541",DHOR,NH4,0.09666666667,< Valor frontera,"326504","4610404","30",CHD,mg NH4/l
"POINT (529995.000048363 4604533.00000338)","1542",DIZA,NH4,0.02500000000,< LQ,"529995","4604533","30",CHD,mg NH4/l
"POINT (409789.000007714 4710634.99997183)","1543",DODR,NH4,0.02500000000,< LQ,"409789","4710635","30",CHD,mg NH4/l
"POINT (389713.000024825 4559557.00000984)","1544",DPIR1,NH4,0.10250000000,< Valor frontera,"389713","4559557","30",CHD,mg NH4/l
"POINT (242157.999983486 4572600.99996774)","1545",DRBE,NH4,0.05600000000,< Valor frontera,"242158","4572601","30",CHD,mg NH4/l
"POINT (177408.000040698 4499724.99999682)","1546",DRCM,NH4,0.86250000000,> Valor frontera,"177408","4499725","30",CHD,mg NH4/l
"POINT (442450.999995886 4650819.99995412)","1547",DREV,NH4,0.04044444444,< LQ,"442451","4650820","30",CHD,mg NH4/l
"POINT (465596.000022734 4583788.99999996)","1548",DRIA,NH4,0.02500000000,< LQ,"465596","4583789","30",CHD,mg NH4/l
"POINT (180007.999962963 4483834.00001751)","1549",DRPA,NH4,0.02500000000,< LQ,"180008","4483834","30",CHD,mg NH4/l
"POINT (397206.99999906 4745035.99995292)","1550",DRUB,NH4,0.02500000000,< LQ,"397207","4745036","30",CHD,mg NH4/l
"POINT (263501.000014209 4528013.00003154)","1551",DRVA,NH4,0.02500000000,< LQ,"263501","4528013","30",CHD,mg NH4/l
"POINT (290167.999953524 4499815.00003647)","1552",DRVI,NH4,0.02500000000,< LQ,"290168","4499815","30",CHD,mg NH4/l
"POINT (213791.999996484 4681817.99995448)","1553",DTRU,NH4,0.02500000000,< LQ,"213792","4681818","30",CHD,mg NH4/l
"POINT (249459.999974266 4724365.99999357)","1554",DTUE,NH4,0.02500000000,< LQ,"249460","4724366","30",CHD,mg NH4/l
"POINT (226731.000026021 4527925.99996794)","1555",DTUM,NH4,0.02500000000,< LQ,"226731","4527926","30",CHD,mg NH4/l
"POINT (442422.00004672 4702555.99999347)","1556",DUBI,NH4,0.03400000000,< LQ,"442422","4702556","30",CHD,mg NH4/l
"POINT (213329.999984288 4552857.00001193)","1557",DUCE,NH4,0.02500000000,< LQ,"213330","4552857","30",CHD,mg NH4/l
"POINT (376130.000010126 4684687.99998135)","1558",DUCI,NH4,0.07125000000,< Valor frontera,"376130","4684688","30",CHD,mg NH4/l
"POINT (294824.999978119 4631979.00003758)","1559",DVAL,NH4,0.49750000000,< Valor frontera,"294825","4631979","30",CHD,mg NH4/l
"POINT (277304.000050654 4483709.99996429)","1560",DVAV,NH4,2.46250000000,> Valor frontera,"277304","4483710","30",CHD,mg NH4/l
"POINT (314162.000020505 4642916.00001204)","1561",DVLY,NH4,0.07750000000,< Valor frontera,"314162","4642916","30",CHD,mg NH4/l
"POINT (448077.000008239 4690706.99998818)","1562",DVNA,NH4,0.03155555556,< LQ,"448077","4690707","30",CHD,mg NH4/l
"POINT (244478.999962871 4509806.99994837)","1563",Hue1,NH4,0.05125000000,< Valor frontera,"244479","4509807","30",CHD,mg NH4/l
"POINT (249239.000045858 4691467.99996019)","1564",IMP-20,NH4,0.14050000000,< Valor frontera,"249239","4691468","30",CHD,mg NH4/l
"POINT (349617.000040675 4695248.99997266)","1565",IMP-22,NH4,0.06200000000,< Valor frontera,"349617","4695249","30",CHD,mg NH4/l
"POINT (296030.999995461 4600359.99997219)","1566",IMP-53,NH4,13.94708333330,> Valor frontera,"296031","4600360","30",CHD,mg NH4/l
"POINT (441343.000013398 4566873.99999167)","1567",IMP-68,NH4,0.07466666667,< Valor frontera,"441343","4566874","30",CHD,mg NH4/l
"POINT (196757.00002998 4519577.00004849)","1568",IMP-75,NH4,0.02500000000,< LQ,"196757","4519577","30",CHD,mg NH4/l
