Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
39 216.8487057685852 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
40 229.9198350906372 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
41 243.0554530620575 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
42 256.9949321746826 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
43 270.9386351108551 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
44 282.70938301086426 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
45 294.7824490070343 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
46 305.83515882492065 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
47 317.0945711135864 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
48 329.6777980327606 "[1004, 10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0225 66735 0.2 0
49 343.4814009666443 "[1004, 10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0225 66735 0.2 0
50 355.39089798927307 "[1004, 10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0225 66735 0.2 0
