PARÁMETROS DE HETEROGENEIDAD =================
Number of nodes in the graph: 1521
Number of edges in the graph: 1100
Maximum degree of the Graph: 58
Minimum degree of the Graph: 1
Average degree of the nodes in the Graph: 1.4464168310322156
PARÁMETROS COMPONENTE GIGANTE =================
Connected graph: FALSE
Number of connected components: 0
Number of nodes of the largest subgraph in the graph: 1521
Number of edges of the largest subgraph in the graph: 1100
Connected largest subgraph: FALSE
Diameter of the largest subgraph: 0
PARÁMETROS DE CENTRALIDAD =================
GRAPH CENTRALITY:
 Nodo (706157.6171, 4410788.8071): 0.0013157894736842105
 Nodo (707702.8134, 4410828.8146): 0.0006578947368421052
 Nodo (709402.7685, 4412353.7427): 0.004605263157894736
 Nodo (705002.8233, 4411016.3063): 0.0006578947368421052
 Nodo (706252.8253, 4410241.3212): 0.0006578947368421052
 Nodo (706987.1184, 4410154.3335): 0.0013157894736842105
 Nodo (707777.823, 4410053.8269): 0.0006578947368421052
 Nodo (706252.8253, 4410241.3212): 0.0006578947368421052
 Nodo (709715.3465, 4408441.3107): 0.0006578947368421052
 Nodo (708574.136, 4408103.2355): 0.0013157894736842105
 Nodo (707427.84, 4408753.8503): 0.0006578947368421052
 Nodo (709715.3465, 4408441.3107): 0.0006578947368421052
 Nodo (707202.8626, 4406816.3817): 0.0006578947368421052
 Nodo (707014.0844, 4407808.4435): 0.0013157894736842105
 Nodo (706977.8417, 4408603.8506): 0.0006578947368421052
 Nodo (707202.8626, 4406816.3817): 0.0006578947368421052
 Nodo (705240.3163, 4411728.7964): 0.0006578947368421052
 Nodo (707050.5399, 4411776.391): 0.0013157894736842105
 Nodo (708477.7849, 4412128.7699): 0.0006578947368421052
 Nodo (709327.7694, 4412353.7448): 0.001973684210526316
 Nodo (705240.3163, 4411728.7964): 0.0006578947368421052
 Nodo (706565.3059, 4411941.2947): 0.0006578947368421052
 Nodo (707157.7696, 4412229.1608): 0.0013157894736842105
 Nodo (707827.7881, 4412378.7865): 0.0006578947368421052
 Nodo (706565.3059, 4411941.2947): 0.0006578947368421052
 Nodo (705815.3104, 4411941.2941): 0.0006578947368421052
 Nodo (706449.2134, 4412255.9714): 0.0013157894736842105
 Nodo (707127.7909, 4412503.7901): 0.0006578947368421052
 Nodo (705815.3104, 4411941.2941): 0.0006578947368421052
 Nodo (707277.7784, 4413066.2852): 0.0006578947368421052
 Nodo (707739.8082, 4413483.7146): 0.0013157894736842105
 Nodo (708627.7557, 4413478.7589): 0.0006578947368421052
 Nodo (707277.7784, 4413066.2852): 0.0006578947368421052
 Nodo (706265.2045, 4416878.7483): 0.0006578947368421052
 Nodo (706971.4426, 4415901.0742): 0.0013157894736842105
 Nodo (707627.7394, 4414853.7688): 0.0006578947368421052
 Nodo (706265.2045, 4416878.7483): 0.0006578947368421052
 Nodo (703640.3265, 4411641.2957): 0.0006578947368421052
 Nodo (704847.039, 4412931.041): 0.0013157894736842105
 Nodo (706327.7615, 4414128.7741): 0.0006578947368421052
 Nodo (703640.3265, 4411641.2957): 0.0006578947368421052
 Nodo (704015.2382, 4415778.7532): 0.0006578947368421052
 Nodo (704339.877, 4415066.2825): 0.0013157894736842105
 Nodo (705177.7565, 4414653.7669): 0.0006578947368421052
 Nodo (704015.2382, 4415778.7532): 0.0006578947368421052
 Nodo (702515.2565, 4415128.7618): 0.0006578947368421052
 Nodo (703252.6843, 4415128.5871): 0.0013157894736842105
 Nodo (703902.7598, 4414803.7629): 0.0006578947368421052
 Nodo (705027.7647, 4414303.7701): 0.0013157894736842105
 Nodo (702515.2565, 4415128.7618): 0.0006578947368421052
 Nodo (702640.2729, 4414391.2685): 0.0006578947368421052
 Nodo (703340.3695, 4414347.3996): 0.0013157894736842105
 Nodo (703827.7618, 4414728.7635): 0.0006578947368421052
 Nodo (702640.2729, 4414391.2685): 0.0006578947368421052
 Nodo (702990.3238, 4412091.2899): 0.0006578947368421052
 Nodo (702875.044, 4412750.0378): 0.0013157894736842105
 Nodo (702877.7973, 4413328.7766): 0.0006578947368421052
 Nodo (702990.3238, 4412091.2899): 0.0006578947368421052
 Nodo (700915.2604, 4414378.7998): 0.0006578947368421052
 Nodo (701671.7591, 4413626.1472): 0.0013157894736842105
 Nodo (702477.7943, 4413303.785): 0.0006578947368421052
 Nodo (700915.2604, 4414378.7998): 0.0006578947368421052
 Nodo (702977.8319, 4411291.2991): 0.0006578947368421052
 Nodo (702661.0365, 4412195.6906): 0.0013157894736842105
 Nodo (702427.8, 4413003.7899): 0.0006578947368421052
 Nodo (702977.8319, 4411291.2991): 0.0006578947368421052
 Nodo (700127.7875, 4412266.3563): 0.0006578947368421052
 Nodo (700666.9367, 4412369.1988): 0.0013157894736842105
 Nodo (701052.79, 4412753.8251): 0.0006578947368421052
 Nodo (701577.8046, 4412278.8203): 0.0006578947368421052
 Nodo (700127.7875, 4412266.3563): 0.0006578947368421052
 Nodo (702440.3285, 4410803.8166): 0.0006578947368421052
 Nodo (701830.3484, 4410983.8844): 0.0013157894736842105
 Nodo (701327.8112, 4411678.8357): 0.0006578947368421052
 Nodo (702440.3285, 4410803.8166): 0.0006578947368421052
 Nodo (709790.1975, 4415753.7344): 0.0006578947368421052
 Nodo (710577.6987, 4415779.5238): 0.0013157894736842105
 Nodo (711102.6883, 4415478.7159): 0.0006578947368421052
 Nodo (714602.7812, 4413403.6532): 0.0013157894736842105
 Nodo (709790.1975, 4415753.7344): 0.0006578947368421052
 Nodo (710015.1984, 4415578.7312): 0.0006578947368421052
 Nodo (710555.6647, 4415561.6853): 0.0013157894736842105
 Nodo (711027.6896, 4415453.7167): 0.0006578947368421052
 Nodo (710015.1984, 4415578.7312): 0.0006578947368421052
 Nodo (716827.7291, 4416816.0835): 0.0006578947368421052
 Nodo (716437.303, 4416117.1587): 0.0013157894736842105
 Nodo (716202.763, 4415478.6175): 0.0006578947368421052
 Nodo (716827.7291, 4416816.0835): 0.0006578947368421052
 Nodo (717040.2165, 4417253.5708): 0.0006578947368421052
 Nodo (716450.2363, 4417410.4766): 0.0013157894736842105
 Nodo (715752.6948, 4417303.6095): 0.0006578947368421052
 Nodo (717040.2165, 4417253.5708): 0.0006578947368421052
 Nodo (717215.2022, 4417716.0647): 0.0006578947368421052
 Nodo (716857.5114, 4418368.4217): 0.0013157894736842105
 Nodo (715952.6636, 4418353.5914): 0.0006578947368421052
 Nodo (717215.2022, 4417716.0647): 0.0006578947368421052
 Nodo (715077.6731, 4420766.1036): 0.0006578947368421052
 Nodo (715091.7788, 4419923.1436): 0.0013157894736842105
 Nodo (715427.665, 4419228.6048): 0.0006578947368421052
 Nodo (716177.6703, 4418953.5797): 0.0006578947368421052
 Nodo (715077.6731, 4420766.1036): 0.0006578947368421052
 Nodo (717690.1925, 4419128.5558): 0.0006578947368421052
 Nodo (716939.3486, 4418933.1377): 0.0013157894736842105
 Nodo (716177.6707, 4419003.5794): 0.0006578947368421052
 Nodo (717690.1925, 4419128.5558): 0.0006578947368421052
 Nodo (715965.1831, 4420916.0762): 0.0006578947368421052
 Nodo (716181.8459, 4420245.9512): 0.0013157894736842105
 Nodo (716477.6776, 4419528.5664): 0.0006578947368421052
 Nodo (715965.1831, 4420916.0762): 0.0006578947368421052
 Nodo (716827.6908, 4420816.051): 0.0006578947368421052
 Nodo (716743.5326, 4420141.0159): 0.0013157894736842105
 Nodo (716702.68, 4419553.5586): 0.0006578947368421052
 Nodo (716827.6908, 4420816.051): 0.0006578947368421052
 Nodo (718252.7032, 4419216.0594): 0.0006578947368421052
 Nodo (717912.1173, 4419698.4941): 0.0013157894736842105
 Nodo (717452.6948, 4420028.5522): 0.0006578947368421052
 Nodo (718252.7032, 4419216.0594): 0.0006578947368421052
 Nodo (717965.2199, 4422403.5471): 0.0006578947368421052
 Nodo (718061.8655, 4421845.153): 0.0013157894736842105
 Nodo (717777.7092, 4421278.5503): 0.0006578947368421052
 Nodo (717852.7064, 4420703.5523): 0.0006578947368421052
 Nodo (717965.2199, 4422403.5471): 0.0006578947368421052
 Nodo (721815.2659, 4419528.5805): 0.0006578947368421052
 Nodo (719967.7917, 4419307.9457): 0.0013157894736842105
 Nodo (718902.7246, 4420803.5561): 0.0006578947368421052
 Nodo (718677.7211, 4420853.555): 0.004605263157894736
 Nodo (721815.2659, 4419528.5805): 0.0006578947368421052
 Nodo (720990.2653, 4422216.0517): 0.0006578947368421052
 Nodo (720676.457, 4421512.2038): 0.0013157894736842105
 Nodo (720152.7472, 4421178.5584): 0.0006578947368421052
 Nodo (720990.2653, 4422216.0517): 0.0006578947368421052
 Nodo (720915.2655, 4422541.0487): 0.0006578947368421052
 Nodo (721354.076, 4421778.636): 0.0013157894736842105
 Nodo (721077.7613, 4420928.5639): 0.0006578947368421052
 Nodo (720915.2655, 4422541.0487): 0.0006578947368421052
 Nodo (724015.2526, 4419791.0699): 0.0006578947368421052
 Nodo (722713.481, 4420312.2545): 0.0013157894736842105
 Nodo (721952.7692, 4420978.5642): 0.0006578947368421052
 Nodo (724015.2526, 4419791.0699): 0.0006578947368421052
 Nodo (719990.2511, 4422466.0485): 0.0006578947368421052
 Nodo (719347.5252, 4422417.4306): 0.0013157894736842105
 Nodo (718827.7302, 4421928.5502): 0.0006578947368421052
 Nodo (719990.2511, 4422466.0485): 0.0006578947368421052
 Nodo (713140.2056, 4425941.0927): 0.0006578947368421052
 Nodo (712555.4599, 4425909.4289): 0.0013157894736842105
 Nodo (712027.6917, 4425728.611): 0.0006578947368421052
 Nodo (713140.2056, 4425941.0927): 0.0006578947368421052
 Nodo (710315.2049, 4427478.5857): 0.0006578947368421052
 Nodo (711360.6258, 4426936.8993): 0.0013157894736842105
 Nodo (711927.7005, 4426303.6049): 0.0006578947368421052
 Nodo (710315.2049, 4427478.5857): 0.0006578947368421052
 Nodo (713002.7099, 4426291.0916): 0.0006578947368421052
 Nodo (712722.3462, 4426646.4023): 0.0013157894736842105
 Nodo (712227.7043, 4426378.6016): 0.0006578947368421052
 Nodo (713002.7099, 4426291.0916): 0.0006578947368421052
 Nodo (713915.2278, 4426891.0744): 0.0006578947368421052
 Nodo (713200.6137, 4427108.6887): 0.0013157894736842105
 Nodo (712477.7164, 4426978.5924): 0.0006578947368421052
 Nodo (713915.2278, 4426891.0744): 0.0006578947368421052
 Nodo (710265.218, 4428453.5776): 0.0006578947368421052
 Nodo (710915.1959, 4428017.3883): 0.0013157894736842105
 Nodo (711602.7212, 4427753.5893): 0.0006578947368421052
 Nodo (712452.717, 4427028.5922): 0.0006578947368421052
 Nodo (710265.218, 4428453.5776): 0.0006578947368421052
 Nodo (713915.2368, 4427453.5703): 0.0006578947368421052
 Nodo (713316.1216, 4427474.9339): 0.0013157894736842105
 Nodo (712777.7252, 4427353.5851): 0.0006578947368421052
 Nodo (713915.2368, 4427453.5703): 0.0006578947368421052
 Nodo (709890.2371, 4430178.563): 0.0006578947368421052
 Nodo (710974.2664, 4429995.9126): 0.0013157894736842105
 Nodo (711852.7491, 4429303.5754): 0.0006578947368421052
 Nodo (712702.7323, 4427828.5817): 0.0006578947368421052
 Nodo (709890.2371, 4430178.563): 0.0006578947368421052
 Nodo (714752.7739, 4429366.0485): 0.0006578947368421052
 Nodo (714390.1638, 4428912.0101): 0.0013157894736842105
 Nodo (714002.751, 4428303.5631): 0.0006578947368421052
 Nodo (713152.7466, 4428478.5709): 0.002631578947368421
 Nodo (714752.7739, 4429366.0485): 0.0006578947368421052
 Nodo (714865.2668, 4428853.5504): 0.0006578947368421052
 Nodo (714636.5756, 4428523.8515): 0.0013157894736842105
 Nodo (714352.7508, 4428103.5606): 0.0006578947368421052
 Nodo (714865.2668, 4428853.5504): 0.0006578947368421052
 Nodo (714215.2337, 4427091.0691): 0.0006578947368421052
 Nodo (714240.7619, 4427546.9309): 0.0013157894736842105
 Nodo (714527.7507, 4428003.5592): 0.0006578947368421052
 Nodo (714215.2337, 4427091.0691): 0.0006578947368421052
 Nodo (716040.2653, 4428103.5413): 0.0006578947368421052
 Nodo (715472.6924, 4427994.155): 0.0013157894736842105
 Nodo (715152.7511, 4427678.5538): 0.0006578947368421052
 Nodo (716040.2653, 4428103.5413): 0.0006578947368421052
 Nodo (714690.2794, 4429753.5467): 0.0006578947368421052
 Nodo (714080.1718, 4429193.4254): 0.0013157894736842105
 Nodo (713127.75, 4428703.5693): 0.0006578947368421052
 Nodo (714690.2794, 4429753.5467): 0.0006578947368421052
 Nodo (711665.2771, 4431328.5551): 0.0006578947368421052
 Nodo (712401.4439, 4430344.7616): 0.0013157894736842105
 Nodo (713277.7601, 4429253.5633): 0.0006578947368421052
 Nodo (711665.2771, 4431328.5551): 0.0006578947368421052
 Nodo (712865.2841, 4431078.5504): 0.0006578947368421052
 Nodo (713617.9708, 4430883.9053): 0.0013157894736842105
 Nodo (713902.7786, 4430103.5512): 0.0006578947368421052
 Nodo (712865.2841, 4431078.5504): 0.0006578947368421052
 Nodo (714127.7954, 4431266.0394): 0.0006578947368421052
 Nodo (714212.4642, 4430791.1431): 0.0013157894736842105
 Nodo (714152.7834, 4430278.5479): 0.0006578947368421052
 Nodo (714127.7954, 4431266.0394): 0.0006578947368421052
 Nodo (716115.1997, 4422916.0623): 0.0006578947368421052
 Nodo (715497.6418, 4422918.1793): 0.0013157894736842105
 Nodo (714827.6829, 4422403.5958): 0.0006578947368421052
 Nodo (714302.6786, 4422528.607): 0.0006578947368421052
 Nodo (716115.1997, 4422916.0623): 0.0006578947368421052
 Nodo (717327.7144, 4422966.0453): 0.0006578947368421052
 Nodo (716818.7902, 4423342.5456): 0.0013157894736842105
 Nodo (716402.7095, 4423828.5526): 0.0006578947368421052
 Nodo (715802.7044, 4423953.5635): 0.0006578947368421052
 Nodo (717327.7144, 4422966.0453): 0.0006578947368421052
 Nodo (716340.2697, 4428228.5374): 0.0006578947368421052
 Nodo (716831.8059, 4428185.6352): 0.0013157894736842105
 Nodo (717177.7691, 4427753.5324): 0.0006578947368421052
 Nodo (717152.7436, 4425953.538): 0.0013157894736842105
 Nodo (716340.2697, 4428228.5374): 0.0006578947368421052
 Nodo (718615.28, 4427828.5254): 0.0006578947368421052
 Nodo (718036.7521, 4427886.5515): 0.0013157894736842105
 Nodo (717427.7728, 4427903.5308): 0.0006578947368421052
 Nodo (718615.28, 4427828.5254): 0.0006578947368421052
 Nodo (707415.1917, 4428978.5646): 0.0006578947368421052
 Nodo (708901.319, 4426218.9687): 0.0013157894736842105
 Nodo (710027.658, 4423203.632): 0.0006578947368421052
 Nodo (710177.6577, 4422978.6377): 0.0013157894736842105
 Nodo (707415.1917, 4428978.5646): 0.0006578947368421052
 Nodo (706377.6915, 4429366.0516): 0.0006578947368421052
 Nodo (706953.7334, 4426229.4569): 0.0013157894736842105
 Nodo (708802.6551, 4423953.6067): 0.0006578947368421052
 Nodo (706377.6915, 4429366.0516): 0.0006578947368421052
 Nodo (711402.6875, 4425716.107): 0.0006578947368421052
 Nodo (711180.3821, 4425018.9221): 0.0013157894736842105
 Nodo (710802.6647, 4424403.6139): 0.0006578947368421052
 Nodo (710502.6594, 4423378.6317): 0.0013157894736842105
 Nodo (711402.6875, 4425716.107): 0.0006578947368421052
 Nodo (709552.6939, 4427166.0843): 0.0006578947368421052
 Nodo (709925.5522, 4426448.2221): 0.0013157894736842105
 Nodo (710252.6807, 4425753.599): 0.0006578947368421052
 Nodo (709552.6939, 4427166.0843): 0.0006578947368421052
 Nodo (709577.7252, 4429591.0668): 0.0006578947368421052
 Nodo (709759.8274, 4429056.1111): 0.0013157894736842105
 Nodo (709927.7157, 4428553.5756): 0.0006578947368421052
 Nodo (709652.7104, 4428378.5759): 0.0006578947368421052
 Nodo (709577.7252, 4429591.0668): 0.0006578947368421052
 Nodo (705302.6799, 4428316.0411): 0.0006578947368421052
 Nodo (705214.3181, 4427458.8273): 0.0013157894736842105
 Nodo (704727.6627, 4426728.5382): 0.0006578947368421052
 Nodo (705302.6799, 4428316.0411): 0.0006578947368421052
 Nodo (703602.6832, 4428891.0164): 0.0006578947368421052
 Nodo (703990.5271, 4428581.2223): 0.0013157894736842105
 Nodo (704552.6782, 4428278.531): 0.0006578947368421052
 Nodo (703602.6832, 4428891.0164): 0.0006578947368421052
 Nodo (704015.1898, 4429466.0203): 0.0006578947368421052
 Nodo (704282.7642, 4429030.8172): 0.0013157894736842105
 Nodo (704702.6803, 4428453.5325): 0.0006578947368421052
 Nodo (704015.1898, 4429466.0203): 0.0006578947368421052
 Nodo (706165.1674, 4420103.6811): 0.0006578947368421052
 Nodo (706689.7593, 4420048.5313): 0.0013157894736842105
 Nodo (707177.6655, 4420153.6878): 0.0006578947368421052
 Nodo (706165.1674, 4420103.6811): 0.0006578947368421052
 Nodo (701165.1968, 4429453.4982): 0.0006578947368421052
 Nodo (701989.8082, 4428686.5117): 0.0013157894736842105
 Nodo (702477.6675, 4427653.5039): 0.0006578947368421052
 Nodo (702702.6592, 4426878.5087): 0.0006578947368421052
 Nodo (701165.1968, 4429453.4982): 0.0006578947368421052
 Nodo (705227.7083, 4416916.245): 0.0006578947368421052
 Nodo (705052.35, 4417542.9045): 0.0013157894736842105
 Nodo (705052.6839, 4418203.7288): 0.0006578947368421052
 Nodo (705452.6708, 4419778.6848): 0.0013157894736842105
 Nodo (705227.7083, 4416916.245): 0.0006578947368421052
 Nodo (702915.2385, 4416003.7482): 0.0006578947368421052
 Nodo (704001.701, 4416905.6585): 0.0013157894736842105
 Nodo (704852.6858, 4418078.7318): 0.0006578947368421052
 Nodo (702915.2385, 4416003.7482): 0.0006578947368421052
 Nodo (699715.1634, 4424266.0403): 0.0006578947368421052
 Nodo (700922.6583, 4423563.368): 0.0013157894736842105
 Nodo (702427.6452, 4422703.564): 0.0006578947368421052
 Nodo (703002.6606, 4421178.6192): 0.002631578947368421
 Nodo (699715.1634, 4424266.0403): 0.0006578947368421052
 Nodo (702190.1484, 4425666.0109): 0.0006578947368421052
 Nodo (702453.6933, 4424624.9543): 0.0013157894736842105
 Nodo (702277.6366, 4423628.533): 0.0006578947368421052
 Nodo (702190.1484, 4425666.0109): 0.0006578947368421052
 Nodo (699090.184, 4425978.5293): 0.0006578947368421052
 Nodo (700168.8919, 4424628.7641): 0.0013157894736842105
 Nodo (699090.184, 4425978.5293): 0.0006578947368421052
 Nodo (700390.1659, 4425466.025): 0.0006578947368421052
 Nodo (701492.0124, 4424937.4893): 0.0013157894736842105
 Nodo (700390.1659, 4425466.025): 0.0006578947368421052
 Nodo (702115.168, 4420778.6335): 0.0006578947368421052
 Nodo (702423.3922, 4420756.7577): 0.0013157894736842105
 Nodo (702952.6659, 4420678.6357): 0.0006578947368421052
 Nodo (702115.168, 4420778.6335): 0.0006578947368421052
 Nodo (699040.1881, 4420378.6701): 0.0006578947368421052
 Nodo (700000.0555, 4420021.6663): 0.0013157894736842105
 Nodo (700827.6799, 4420228.6619): 0.0006578947368421052
 Nodo (702127.6759, 4420003.6602): 0.002631578947368421
 Nodo (699040.1881, 4420378.6701): 0.0006578947368421052
 Nodo (697690.1891, 4422541.107): 0.0006578947368421052
 Nodo (698780.4398, 4422360.1942): 0.0013157894736842105
 Nodo (699727.6794, 4421228.6367): 0.0006578947368421052
 Nodo (697690.1891, 4422541.107): 0.0006578947368421052
 Nodo (698252.6912, 4420716.1651): 0.0006578947368421052
 Nodo (698782.2793, 4420975.1739): 0.0013157894736842105
 Nodo (699552.6808, 4421178.6398): 0.0006578947368421052
 Nodo (698252.6912, 4420716.1651): 0.0006578947368421052
 Nodo (698540.1854, 4421766.1287): 0.0006578947368421052
 Nodo (698939.562, 4421591.0102): 0.0013157894736842105
 Nodo (699277.682, 4421303.6378): 0.0006578947368421052
 Nodo (698540.1854, 4421766.1287): 0.0006578947368421052
 Nodo (701065.2099, 4417266.2489): 0.0006578947368421052
 Nodo (701435.997, 4418150.4469): 0.0013157894736842105
 Nodo (701827.6884, 4418853.702): 0.0006578947368421052
 Nodo (701065.2099, 4417266.2489): 0.0006578947368421052
 Nodo (697715.2399, 4413541.3755): 0.0006578947368421052
 Nodo (698110.228, 4415196.0659): 0.0013157894736842105
 Nodo (700027.7268, 4416128.7804): 0.0006578947368421052
 Nodo (699352.6949, 4418778.7205): 0.001973684210526316
 Nodo (697715.2399, 4413541.3755): 0.0006578947368421052
 Nodo (699165.2399, 4414966.3173): 0.0006578947368421052
 Nodo (699622.5879, 4415219.6296): 0.0013157894736842105
 Nodo (699165.2399, 4414966.3173): 0.0006578947368421052
 Nodo (699415.2445, 4414741.3184): 0.0006578947368421052
 Nodo (700164.9051, 4415108.0646): 0.0013157894736842105
 Nodo (699415.2445, 4414741.3184): 0.0006578947368421052
 Nodo (696265.188, 4417591.263): 0.0006578947368421052
 Nodo (696932.2099, 4417450.5807): 0.0013157894736842105
 Nodo (697502.7035, 4417128.7779): 0.0006578947368421052
 Nodo (696265.188, 4417591.263): 0.0006578947368421052
 Nodo (695702.6866, 4415141.3418): 0.0006578947368421052
 Nodo (696722.6526, 4415765.3401): 0.0013157894736842105
 Nodo (697177.7007, 4417028.7806): 0.0006578947368421052
 Nodo (695702.6866, 4415141.3418): 0.0006578947368421052
 Nodo (695565.182, 4417391.2683): 0.0006578947368421052
 Nodo (695954.422, 4417028.3094): 0.0013157894736842105
 Nodo (696477.693, 4416953.7827): 0.0006578947368421052
 Nodo (695565.182, 4417391.2683): 0.0006578947368421052
 Nodo (697065.2161, 4414616.3503): 0.0006578947368421052
 Nodo (697583.925, 4414913.4551): 0.0013157894736842105
 Nodo (697477.7187, 4415353.8271): 0.0006578947368421052
 Nodo (697065.2161, 4414616.3503): 0.0006578947368421052
 Nodo (693177.6301, 4413566.417): 0.0006578947368421052
 Nodo (694365.6606, 4414634.1039): 0.0013157894736842105
 Nodo (696227.6989, 4414428.8616): 0.0006578947368421052
 Nodo (693177.6301, 4413566.417): 0.0006578947368421052
 Nodo (693952.6586, 4415966.3191): 0.0006578947368421052
 Nodo (693720.685, 4416475.6003): 0.0013157894736842105
 Nodo (693352.6585, 4417078.7771): 0.0006578947368421052
 Nodo (694677.6849, 4419778.6726): 0.0006578947368421052
 Nodo (693952.6586, 4415966.3191): 0.0006578947368421052
 Nodo (692015.1841, 4419541.1763): 0.0006578947368421052
 Nodo (692506.9707, 4419692.9383): 0.0013157894736842105
 Nodo (692827.6786, 4419378.68): 0.0006578947368421052
 Nodo (692015.1841, 4419541.1763): 0.0006578947368421052
 Nodo (689765.1897, 4418716.2259): 0.0006578947368421052
 Nodo (691249.8385, 4419246.6585): 0.0013157894736842105
 Nodo (692277.6784, 4419003.6996): 0.0006578947368421052
 Nodo (689765.1897, 4418716.2259): 0.0006578947368421052
 Nodo (692540.1629, 4417241.2758): 0.0006578947368421052
 Nodo (692628.3563, 4417948.9942): 0.0013157894736842105
 Nodo (692402.6739, 4418528.7205): 0.0006578947368421052
 Nodo (692540.1629, 4417241.2758): 0.0006578947368421052
 Nodo (689465.1843, 4417666.2782): 0.0006578947368421052
 Nodo (690508.4351, 4417481.2849): 0.0013157894736842105
 Nodo (691527.6721, 4417653.7656): 0.0006578947368421052
 Nodo (689465.1843, 4417666.2782): 0.0006578947368421052
 Nodo (689465.2165, 4422491.0453): 0.0006578947368421052
 Nodo (689929.0199, 4422102.7442): 0.0013157894736842105
 Nodo (689902.7084, 4421553.5895): 0.0006578947368421052
 Nodo (690502.7034, 4421178.6057): 0.001973684210526316
 Nodo (689465.2165, 4422491.0453): 0.0006578947368421052
 Nodo (688752.7164, 4422091.0658): 0.0006578947368421052
 Nodo (689048.0216, 4421563.5182): 0.0013157894736842105
 Nodo (689527.7089, 4421403.5976): 0.0006578947368421052
 Nodo (688752.7164, 4422091.0658): 0.0006578947368421052
 Nodo (687090.2289, 4419716.2048): 0.0006578947368421052
 Nodo (688301.309, 4420032.431): 0.0013157894736842105
 Nodo (689027.7067, 4420753.6304): 0.0006578947368421052
 Nodo (687090.2289, 4419716.2048): 0.0006578947368421052
 Nodo (687315.2533, 4425428.5041): 0.0006578947368421052
 Nodo (688206.8629, 4425135.7321): 0.0013157894736842105
 Nodo (689052.7316, 4425578.4729): 0.0006578947368421052
 Nodo (689677.7279, 4424828.4759): 0.001973684210526316
 Nodo (687315.2533, 4425428.5041): 0.0006578947368421052
 Nodo (687040.2591, 4425541.0115): 0.0006578947368421052
 Nodo (687925.0905, 4425578.2531): 0.0013157894736842105
 Nodo (688077.739, 4426228.4762): 0.0006578947368421052
 Nodo (687040.2591, 4425541.0115): 0.0006578947368421052
 Nodo (684965.2966, 4428091.0425): 0.0006578947368421052
 Nodo (686702.2962, 4427326.897): 0.0013157894736842105
 Nodo (687327.7539, 4426278.4973): 0.0006578947368421052
 Nodo (684965.2966, 4428091.0425): 0.0006578947368421052
 Nodo (684965.3039, 4424691.0839): 0.0006578947368421052
 Nodo (686264.9177, 4423635.9032): 0.0013157894736842105
 Nodo (684965.3039, 4424691.0839): 0.0006578947368421052
 Nodo (686940.2367, 4420391.1777): 0.0006578947368421052
 Nodo (687748.3774, 4421555.3184): 0.0013157894736842105
 Nodo (686940.2367, 4420391.1777): 0.0006578947368421052
 Nodo (686990.2598, 4424891.0184): 0.0006578947368421052
 Nodo (687466.168, 4425075.3982): 0.0013157894736842105
 Nodo (688052.7367, 4424803.4857): 0.0006578947368421052
 Nodo (686990.2598, 4424891.0184): 0.0006578947368421052
 Nodo (725590.2483, 4394428.7679): 0.0006578947368421052
 Nodo (726426.2147, 4394599.6975): 0.0013157894736842105
 Nodo (726902.7384, 4394878.7632): 0.0006578947368421052
 Nodo (727802.7238, 4394403.7524): 0.0006578947368421052
 Nodo (725590.2483, 4394428.7679): 0.0006578947368421052
 Nodo (725740.2455, 4394816.2679): 0.0006578947368421052
 Nodo (725698.272, 4395276.9162): 0.0013157894736842105
 Nodo (725552.7418, 4395803.7699): 0.0006578947368421052
 Nodo (725740.2455, 4394816.2679): 0.0006578947368421052
 Nodo (722602.7691, 4398566.2936): 0.0006578947368421052
 Nodo (722267.0623, 4399283.4141): 0.0013157894736842105
 Nodo (722402.7738, 4399928.7997): 0.0006578947368421052
 Nodo (722602.7691, 4398566.2936): 0.0006578947368421052
 Nodo (722265.2734, 4398491.2958): 0.0006578947368421052
 Nodo (722050.0847, 4399098.069): 0.0013157894736842105
 Nodo (722027.7775, 4399553.8017): 0.0006578947368421052
 Nodo (722265.2734, 4398491.2958): 0.0006578947368421052
 Nodo (720865.2832, 4398491.3096): 0.0006578947368421052
 Nodo (721104.3926, 4398995.4081): 0.0013157894736842105
 Nodo (721702.779, 4399078.8032): 0.0006578947368421052
 Nodo (720865.2832, 4398491.3096): 0.0006578947368421052
 Nodo (719740.3053, 4400241.3211): 0.0006578947368421052
 Nodo (720033.0825, 4400731.6169): 0.0013157894736842105
 Nodo (720352.8246, 4401328.8093): 0.0006578947368421052
 Nodo (721027.831, 4401603.803): 0.0013157894736842105
 Nodo (719740.3053, 4400241.3211): 0.0006578947368421052
 Nodo (719415.304, 4400003.8254): 0.0006578947368421052
 Nodo (719213.5639, 4400358.6533): 0.0013157894736842105
 Nodo (719277.8167, 4400753.8211): 0.0006578947368421052
 Nodo (719415.304, 4400003.8254): 0.0006578947368421052
 Nodo (717840.3357, 4402703.8151): 0.0006578947368421052
 Nodo (718632.2916, 4403103.1984): 0.0013157894736842105
 Nodo (719252.8565, 4403278.803): 0.0006578947368421052
 Nodo (719652.8677, 4403628.7987): 0.0006578947368421052
 Nodo (717840.3357, 4402703.8151): 0.0006578947368421052
 Nodo (714027.9003, 4404541.3094): 0.0006578947368421052
 Nodo (715012.5393, 4404853.6693): 0.0013157894736842105
 Nodo (717527.8493, 4405653.7905): 0.0013157894736842105
 Nodo (714027.9003, 4404541.3094): 0.0006578947368421052
 Nodo (713015.4245, 4405903.8072): 0.0006578947368421052
