Node,Status
"(639526.633, 4206854.823)",0
"(634299.2911, 4209425.0048)",0
"(633739.1556, 4208342.3338)",0
"(634826.6589, 4210029.8325)",0
"(635226.6488, 4208642.3307)",0
"(635226.6447, 4207992.3301)",0
"(634947.9007, 4209377.5317)",0
"(634801.6584, 4209929.8324)",0
"(634841.2725, 4208418.2921)",0
"(634626.6535, 4208954.8321)",0
"(627390.3644, 4210936.8341)",0
"(627489.2141, 4211592.3561)",0
"(627551.7061, 4210279.8553)",0
"(623851.5121, 4209955.0453)",0
"(623339.2221, 4209929.877)",0
"(624301.7188, 4209754.8712)",0
"(623906.4125, 4208706.158)",0
"(624576.711, 4208504.8692)",0
"(627513.7563, 4208539.4743)",0
"(625789.2, 4207392.3623)",0
"(629176.6858, 4208454.8471)",0
"(629123.4728, 4207457.6978)",0
"(629501.6786, 4207579.8452)",0
"(627867.1609, 4207126.7216)",0
"(627389.1908, 4207479.8549)",0
"(628201.6831, 4207004.8509)",0
"(622256.3241, 4206703.332)",0
"(619939.2152, 4207854.896)",0
"(620889.2035, 4206142.391)",0
"(622903.4755, 4205384.75)",0
"(627917.2223, 4196143.167)",0
"(627826.5932, 4195517.3821)",0
"(628126.6023, 4196779.8761)",0
"(628112.9308, 4200775.8978)",0
"(628551.6456, 4201754.8547)",0
"(626896.2544, 4199603.1799)",0
"(626951.6489, 4200379.8624)",0
"(625614.2734, 4197171.355)",0
"(626076.6221, 4196367.3784)",0
"(625476.6428, 4198104.8738)",0
"(626764.1217, 4197217.3751)",0
"(627614.119, 4197892.3714)",0
"(626430.1631, 4197555.9652)",0
"(626076.6344, 4197829.8737)",0
"(626742.7605, 4197938.3926)",0
"(626126.6343, 4197879.8735)",0
"(620113.6827, 4200584.8049)",0
"(616551.6627, 4201579.9033)",0
"(623051.6491, 4198629.8842)",0
"(615489.1425, 4199479.9011)",0
"(619126.6399, 4197842.397)",0
"(617764.1225, 4196229.8951)",0
"(616914.1325, 4197754.8973)",0
"(614276.6263, 4198542.3973)",0
"(619489.8891, 4199635.0885)",0
"(623026.6485, 4198554.8844)",0
"(620216.757, 4197905.1713)",0
"(621101.6422, 4197629.8941)",0
"(618458.9056, 4196601.7819)",0
"(618951.6339, 4197154.8965)",0
"(623922.4251, 4196337.5031)",0
"(623001.6345, 4196779.8868)",0
"(621175.8061, 4194938.5651)",0
"(621451.6251, 4195479.8932)",0
"(619361.7251, 4195224.0)",0
"(620101.6228, 4195304.8957)",0
"(618510.4626, 4195113.5957)",0
"(619551.6154, 4194604.8948)",0
"(619583.9394, 4193082.8781)",0
"(619526.6149, 4194554.8947)",0
"(617463.1472, 4193444.6984)",0
"(619026.6097, 4194154.8941)",0
"(617577.0197, 4192679.7106)",0
"(618776.5978, 4193279.8969)",0
"(620880.152, 4191906.2542)",0
"(620551.5984, 4192929.9016)",0
"(623029.3592, 4193165.1904)",0
"(621451.6031, 4193379.8987)",0
"(623775.91, 4193901.6998)",0
"(623451.6146, 4194304.8886)",0
"(624872.6672, 4193993.4295)",0
"(623951.6153, 4194429.8872)",0
"(631578.0698, 4213632.1901)",0
"(632326.702, 4213979.8408)",0
"(630768.7287, 4214975.5993)",0
"(631151.7118, 4214304.8436)",0
"(630579.4137, 4214736.2247)",0
"(631051.712, 4214254.8438)",0
"(627914.4695, 4213813.6274)",0
"(628439.2269, 4214342.3534)",0
"(627451.7234, 4213104.8569)",0
"(627026.7341, 4214317.3599)",0
"(627105.4689, 4213784.2322)",0
"(627376.7241, 4213154.8573)",0
"(613771.6119, 4205114.771)",0
"(613326.6762, 4205229.9156)",0
"(611848.8314, 4202373.0137)",0
"(612176.6431, 4202179.9084)",0
"(613050.1803, 4200849.752)",0
"(613376.6232, 4198892.3973)",0
"(612101.6413, 4202029.908)",0
"(610601.6325, 4202192.4096)",0
"(611308.659, 4201794.5071)",0
"(611926.6369, 4201654.9068)",0
"(607236.2139, 4207866.2495)",0
"(606539.1428, 4208142.4429)",0
"(608826.6557, 4207029.9325)",0
"(608724.1736, 4204225.3415)",0
"(608726.634, 4204879.9232)",0
"(607472.2468, 4207190.5739)",0
"(606714.1418, 4207904.9414)",0
"(607851.6353, 4206204.9315)",0
"(659179.2018, 4213470.0367)",0
"(660539.2329, 4212417.4018)",0
"(657976.7371, 4212954.8968)",0
"(660064.2305, 4212179.9011)",0
"(659523.7067, 4212171.7271)",0
"(659051.7321, 4212379.9)",0
"(658022.6865, 4216990.6339)",0
"(659764.2788, 4216792.4011)",0
"(657051.7705, 4216279.8928)",0
"(662204.6114, 4217157.4621)",0
"(662714.2821, 4217279.9051)",0
"(661851.7778, 4216804.9039)",0
"(663039.2714, 4216229.9055)",0
"(662515.2722, 4216475.2896)",0
"(661976.7777, 4216804.9041)",0
"(643811.7582, 4217275.3682)",0
"(642139.2325, 4218029.8427)",0
"(645201.7475, 4217654.8487)",0
"(648866.8006, 4225611.3708)",0
"(651351.8422, 4224629.8604)",0
"(649881.1138, 4225566.7677)",0
"(650976.8472, 4225254.8584)",0
"(652697.0216, 4230245.4288)",0
"(654764.4411, 4233292.3201)",0
"(651576.867, 4226929.8531)",0
"(653064.4042, 4230029.8372)",0
"(656964.4483, 4233742.3041)",0
"(654314.4628, 4235629.8263)",0
"(651689.3621, 4226417.3554)",0
"(654939.4625, 4235554.8223)",0
"(654739.4672, 4236067.3243)",0
"(655451.9729, 4236642.3214)",0
"(657014.4741, 4236729.8132)",0
"(652181.3982, 4229428.0245)",0
"(652051.8801, 4228029.8483)",0
"(656507.354, 4233191.6145)",0
"(655726.9388, 4232879.8116)",0
"(654473.7415, 4234520.2567)",0
"(655326.946, 4233729.8165)",0
"(651131.4198, 4227677.7456)",0
"(650501.8573, 4226404.8543)",0
"(649647.4198, 4226630.7328)",0
"(650426.8581, 4226504.8539)",0
"(649019.3323, 4227256.4974)",0
"(649851.8642, 4227304.8511)",0
"(648940.2762, 4227969.5355)",0
"(649526.8683, 4227804.8497)",0
"(648153.534, 4232524.1715)",0
"(649239.4317, 4234029.8406)",0
"(648401.8839, 4229679.8447)",0
"(647739.4389, 4235304.8423)",0
"(647214.43, 4234604.8422)",0
"(647451.9317, 4234692.3421)",0
"(647414.4269, 4234217.3419)",0
"(647851.9325, 4234617.3419)",0
"(645789.8979, 4235001.0252)",0
"(646476.9074, 4232604.8413)",0
"(646458.0612, 4234164.1179)",0
"(646501.9134, 4233204.8417)",0
"(647105.238, 4234218.9696)",0
"(647151.9183, 4233454.8416)",0
"(649351.9002, 4232099.0675)",0
"(651781.8755, 4232258.0288)",0
"(650126.9038, 4230979.8396)",0
"(650673.5087, 4233167.05)",0
"(650301.911, 4231604.837)",0
"(655293.8487, 4228876.3101)",0
"(655226.9082, 4229642.3311)",0
"(655301.8983, 4228529.8395)",0
"(657536.5282, 4229503.0706)",0
"(657151.9115, 4229129.8253)",0
"(647820.2616, 4223490.2008)",0
"(647176.8209, 4224192.352)",0
"(648401.8111, 4222729.8566)",0
"(647114.3241, 4224529.8515)",0
"(648080.5595, 4224733.8996)",0
"(648626.8337, 4224854.8546)",0
"(639327.2322, 4220503.5361)",0
"(639276.7539, 4221092.3385)",0
"(639401.7386, 4219829.8388)",0
"(643258.1268, 4223063.3253)",0
"(642614.2879, 4222879.8431)",0
"(643751.7929, 4222904.845)",0
"(643031.8766, 4221992.728)",0
"(643576.7808, 4221854.8452)",0
"(642688.6, 4221552.2561)",0
"(643026.7722, 4221304.8444)",0
"(641946.6584, 4221313.9852)",0
"(642326.768, 4221229.8432)",0
"(646215.1004, 4223384.7309)",0
"(645476.8048, 4223329.8485)",0
"(644155.8788, 4224493.2388)",0
"(644626.8135, 4224504.8458)",0
"(643344.9932, 4227070.0925)",0
"(643076.8309, 4226604.8423)",0
"(639148.9154, 4224062.3442)",0
"(637264.2707, 4222392.3382)",0
"(641001.818, 4226054.8395)",0
"(639731.9013, 4226377.1331)",0
"(638414.3071, 4225529.8377)",0
"(640876.8301, 4227154.8392)",0
"(639039.2933, 4224367.3378)",0
"(639449.3289, 4224900.0624)",0
"(639851.8073, 4225454.8379)",0
"(641582.5948, 4229631.6269)",0
"(641151.8558, 4229354.839)",0
"(638272.0803, 4227293.6116)",0
"(638951.8293, 4227479.8376)",0
"(636672.5491, 4227417.5404)",0
"(636026.8257, 4227242.3385)",0
"(637126.8226, 4226929.8381)",0
"(637783.6911, 4225626.7587)",0
"(637626.8188, 4226579.8379)",0
"(636676.2842, 4226040.0492)",0
"(636951.8178, 4226504.8381)",0
"(636292.0073, 4226042.8959)",0
"(636726.8172, 4226454.8382)",0
"(635277.0332, 4227196.4145)",0
"(635751.8142, 4226204.8384)",0
"(634575.9219, 4227364.5587)",0
"(634614.3381, 4228417.3395)",0
"(634701.8139, 4226204.8386)",0
"(633701.8258, 4227217.3428)",0
"(632901.8259, 4227167.3459)",0
"(634814.2517, 4220542.3379)",0
"(634001.8309, 4227717.3418)",0
"(634626.7523, 4220542.3384)",0
"(634289.2534, 4220529.8393)",0
"(633925.037, 4226555.4652)",0
"(634376.8151, 4226279.8398)",0
"(633155.4786, 4226518.6427)",0
"(633701.8133, 4226029.8422)",0
"(633903.692, 4223159.6531)",0
"(633351.8119, 4225854.8433)",0
"(636962.7973, 4229821.7431)",0
"(635289.3417, 4228717.3391)",0
"(638251.852, 4229504.8379)",0
"(643255.7297, 4234227.5253)",0
"(643626.9087, 4233729.8429)",0
"(644840.8411, 4236535.0014)",0
"(645276.9363, 4235979.8447)",0
"(647126.9375, 4237155.9841)",0
"(645176.9394, 4236329.8451)",0
"(643299.277, 4237849.6007)",0
"(642901.942, 4237317.3474)",0
"(643776.9528, 4238279.8492)",0
"(644805.6789, 4239178.2213)",0
"(645426.9606, 4238504.8475)",0
"(646387.8875, 4238676.9214)",0
"(645926.9648, 4238779.8471)",0
"(645031.3218, 4240513.334)",0
"(646151.9692, 4239204.8473)",0
"(646078.2563, 4240175.3934)",0
"(646351.9727, 4239529.8474)",0
"(645403.8288, 4242228.3298)",0
"(644314.4852, 4242154.8588)",0
"(646026.9968, 4242654.8527)",0
"(645026.9899, 4242342.3563)",0
"(645488.0903, 4242580.9287)",0
"(645876.997, 4242754.8535)",0
"(651320.8951, 4239301.9083)",0
"(649052.0054, 4242104.8402)",0
"(652687.206, 4240502.851)",0
"(650727.0117, 4242404.8305)",0
"(653047.9383, 4241953.465)",0
"(652152.0151, 4242429.8223)",0
"(652519.8577, 4243476.5254)",0
"(652777.0197, 4242854.8173)",0
"(655240.9915, 4242057.5611)",0
"(656152.0034, 4241192.298)",0
"(654277.0194, 4242729.8068)",0
"(654576.9783, 4237242.3269)",0
"(654959.7389, 4238970.6687)",0
"(654377.0072, 4241054.814)",0
"(656807.5613, 4240291.4957)",0
"(654327.0236, 4243354.8032)",0
"(653248.9186, 4244677.5713)",0
"(654502.0255, 4243729.7992)",0
"(658179.3679, 4241158.3801)",0
"(655577.0227, 4244104.7835)",0
"(658467.2874, 4242114.8608)",0
"(656627.0177, 4244154.7698)",0
"(660346.5688, 4253927.4509)",0
"(659889.6126, 4254404.7215)",0
"(660127.0943, 4253379.7161)",0
"(659813.208, 4242551.8693)",0
"(658502.0166, 4244929.7446)",0
"(661253.4346, 4248559.1018)",0
"(658702.0166, 4245054.7415)",0
"(660347.1189, 4244117.9343)",0
"(659327.0102, 4245279.727)",0
"(662627.7218, 4251579.7028)",0
"(663077.0553, 4254242.1688)",0
"(661927.0044, 4248354.6759)",0
"(661922.7083, 4243142.921)",0
"(661276.9794, 4245004.6818)",0
"(664137.5348, 4252631.048)",0
"(663214.5537, 4254304.6667)",0
"(663926.9866, 4249029.6463)",0
"(665564.4848, 4249642.138)",0
"(665989.4955, 4251267.14)",0
"(665064.51, 4249701.5173)",0
"(664501.9887, 4249529.6448)",0
"(665496.3661, 4250894.5008)",0
"(665126.9924, 4250429.6454)",0
"(646935.691, 4242888.633)",0
"(647327.0016, 4242529.8472)",0
"(646011.6064, 4244213.0604)",0
"(645689.5099, 4244467.3576)",0
"(646152.008, 4243954.854)",0
"(650849.6577, 4243885.54)",0
"(652314.5354, 4244804.8158)",0
"(648977.0203, 4243879.8398)",0
"(653502.0559, 4246567.3051)",0
"(658964.6265, 4254254.7365)",0
"(654239.6627, 4256354.7931)",0
"(651789.5369, 4245067.3194)",0
"(653039.5488, 4245979.8093)",0
"(653214.5522, 4246279.8077)",0
"(651777.0896, 4250492.316)",0
"(654939.5591, 4247317.2872)",0
"(651814.6038, 4251854.816)",0
"(652815.709, 4247045.4516)",0
"(651552.0602, 4247554.8197)",0
"(655393.082, 4252095.7151)",0
"(652977.0829, 4249379.8061)",0
"(654182.9925, 4253792.1099)",0
"(653127.0897, 4250004.8041)",0
"(645783.7185, 4246727.0035)",0
"(645289.5245, 4246629.8656)",0
"(646252.0337, 4247129.8601)",0
"(646139.551, 4249379.8655)",0
"(646557.3865, 4248868.3994)",0
"(646277.0418, 4248129.8619)",0
"(648827.3787, 4246437.2494)",0
"(648772.3654, 4249153.2379)",0
"(647977.0379, 4246479.8472)",0
"(650182.3245, 4248132.7567)",0
"(649477.0583, 4248029.8367)",0
"(635473.9175, 4237534.3724)",0
"(635201.9355, 4238267.357)",0
"(635651.9249, 4236879.8501)",0
"(638415.7989, 4237682.617)",0
"(639474.5882, 4237682.3479)",0
"(637351.9391, 4238479.8559)",0
"(640971.756, 4237482.4165)",0
"(640576.9444, 4238404.8521)",0
"(643141.817, 4239872.2521)",0
"(641526.9536, 4239279.8551)",0
"(643117.6942, 4240156.1534)",0
"(641776.9564, 4239554.8559)",0
"(643372.4807, 4241754.0586)",0
"(642676.9753, 4241679.8622)",0
"(644673.8423, 4246349.6971)",0
"(645689.539, 4248217.3667)",0
"(643877.0044, 4244904.8688)",0
"(643414.5206, 4247504.8814)",0
"(643968.4091, 4246843.0528)",0
"(643777.0122, 4246054.8736)",0
"(636468.5961, 4239012.6362)",0
"(637126.9387, 4238454.8561)",0
"(637705.9965, 4239140.9714)",0
"(637176.9422, 4239004.8598)",0
"(637543.5909, 4239918.1133)",0
"(637126.9453, 4239504.8633)",0
"(639516.6837, 4242907.5747)",0
"(639539.4795, 4243992.3838)",0
"(639001.961, 4241479.8714)",0
"(639889.4823, 4244217.3837)",0
"(640614.4855, 4244229.8806)",0
"(640889.4958, 4245692.3878)",0
"(638351.9636, 4242042.3767)",0
"(640216.8751, 4243119.9201)",0
"(640126.9654, 4241604.869)",0
"(641022.8633, 4243043.4324)",0
"(641267.8315, 4243909.9222)",0
"(635988.1885, 4240020.4059)",0
"(636551.9483, 4240104.8686)",0
"(635981.3119, 4240481.1202)",0
"(636551.9495, 4240304.87)",0
"(637746.6061, 4242557.0498)",0
"(636526.9565, 4241429.8781)",0
"(637797.9536, 4243691.6535)",0
"(636301.9595, 4241979.8827)",0
"(639057.4227, 4245594.1338)",0
"(640039.4905, 4245492.3911)",0
"(638276.9831, 4245254.8985)",0
"(634048.8978, 4244658.6428)",0
"(635851.9709, 4244029.8997)",0
"(636222.413, 4245369.5942)",0
"(635776.9754, 4244904.9077)",0
"(633549.7826, 4246975.0916)",0
"(631714.483, 4247579.951)",0
"(635676.9802, 4245854.9165)",0
"(632139.4856, 4247967.4526)",0
"(633514.4933, 4249117.4576)",0
"(633621.8064, 4247163.6174)",0
"(635626.9894, 4247604.9322)",0
"(633978.852, 4248509.3253)",0
"(634451.9888, 4248054.9437)",0
"(636061.4447, 4249766.0512)",0
"(636351.9937, 4248054.9314)",0
"(638365.3914, 4254108.8137)",0
"(638514.5459, 4255379.9645)",0
"(637452.0266, 4252879.9588)",0
"(636702.04, 4255092.4811)",0
"(637439.5469, 4255879.9788)",0
"(637964.5496, 4256117.4748)",0
"(636820.6685, 4254526.4092)",0
"(636927.0322, 4253879.9704)",0
"(636921.0916, 4255206.0926)",0
"(637377.038, 4254579.9708)",0
"(637940.0924, 4255234.4174)",0
"(637477.0384, 4254604.97)",0
"(635906.8202, 4254643.3568)",0
"(636264.5388, 4255067.4854)",0
"(635877.031, 4254054.9817)",0
"(634743.4601, 4257075.3739)",0
"(633864.554, 4257092.5175)",0
"(635152.0479, 4256455.0058)",0
"(638626.2411, 4252638.214)",0
"(639302.0219, 4251379.9335)",0
"(638936.1223, 4252674.8805)",0
"(639377.0234, 4251529.9336)",0
"(638719.8946, 4255584.1979)",0
"(638014.5517, 4256304.975)",0
"(639202.0441, 4254779.9539)",0
"(640064.5594, 4256042.4511)",0
"(638864.5634, 4257104.9685)",0
"(638114.5544, 4256504.9746)",0
"(639864.5697, 4257092.457)",0
"(639832.9301, 4255586.5303)",0
"(639377.0471, 4255029.9534)",0
"(639475.1031, 4256885.6015)",0
"(639852.0604, 4256329.9548)",0
"(638757.5823, 4256605.307)",0
"(639327.0563, 4256329.9609)",0
"(644903.9573, 4250009.4204)",0
"(646039.5536, 4249792.3673)",0
"(643652.0426, 4250379.8904)",0
"(645152.0672, 4252167.3814)",0
"(646677.0815, 4252592.3664)",0
"(648414.5786, 4250879.8469)",0
"(643164.549, 4251604.8992)",0
"(644339.5421, 4249729.8822)",0
"(645095.5082, 4251502.1616)",0
"(645002.0562, 4250954.8797)",0
"(645973.479, 4251977.0775)",0
"(645652.0614, 4251054.8737)",0
"(647090.1316, 4250775.052)",0
"(646027.0642, 4251079.8701)",0
"(640317.314, 4254800.1368)",0
"(640902.0409, 4252554.9246)",0
"(643949.1412, 4252847.6247)",0
"(641752.0522, 4253304.9197)",0
"(643918.2565, 4253854.6107)",0
"(642552.0663, 4254404.916)",0
"(644968.0277, 4254224.8516)",0
"(644052.0863, 4255529.9035)",0
"(642417.414, 4256993.4717)",0
"(642139.5904, 4257442.4314)",0
"(642852.0889, 4256829.9214)",0
"(646013.7617, 4256085.1033)",0
"(645377.1036, 4256354.8891)",0
"(644528.8425, 4257524.9884)",0
"(645577.1094, 4256804.8876)",0
"(647131.8845, 4255916.4083)",0
"(645602.1099, 4256829.8873)",0
"(648779.2323, 4255725.918)",0
"(647839.6104, 4254929.8564)",0
"(648552.1411, 4257854.8508)",0
"(649702.1244, 4255067.3367)",0
"(658789.6621, 4256517.2423)",0
"(651139.6836, 4261917.3239)",0
"(649776.8112, 4256488.0025)",0
"(649252.1469, 4258054.8434)",0
"(654592.3564, 4258304.3435)",0
"(649677.1505, 4258204.8391)",0
"(649799.2393, 4260726.9369)",0
"(650377.1609, 4259104.8322)",0
"(643668.9885, 4259796.7501)",0
"(642677.1238, 4260167.4326)",0
"(644077.1171, 4258679.9116)",0
"(639289.6245, 4261854.9785)",0
"(638980.0313, 4259877.7971)",0
"(642077.1082, 4259079.9367)",0
"(644040.747, 4260899.9678)",0
"(644300.5387, 4262784.7507)",0
"(643839.6642, 4263404.9227)",0
"(643977.1464, 4261604.9203)",0
"(641814.6456, 4262567.4488)",0
"(641064.6414, 4262517.458)",0
"(642430.984, 4263007.5137)",0
"(643227.1577, 4263054.9308)",0
"(641990.051, 4263370.7845)",0
"(643202.1592, 4263204.9308)",0
"(647090.1656, 4266559.5691)",0
"(647189.7143, 4267704.866)",0
"(647252.1925, 4264979.8708)",0
"(647214.7143, 4267692.3656)",0
"(653014.7225, 4270054.765)",0
"(652789.7256, 4270679.7635)",0
"(648764.7042, 4265942.3468)",0
"(649664.7081, 4266479.8325)",0
"(650089.7305, 4270279.8083)",0
"(652739.7206, 4269454.7739)",0
"(652389.7295, 4271304.7648)",0
"(647874.9442, 4267474.3897)",0
"(648602.211, 4266904.8469)",0
"(652165.1464, 4270013.4551)",0
"(651352.2233, 4269454.7951)",0
"(651971.574, 4270294.3909)",0
"(651352.2235, 4269504.7947)",0
"(651137.0361, 4264025.0714)",0
"(649952.1996, 4265079.8323)",0
"(651299.9468, 4264674.397)",0
"(650402.2016, 4265329.8253)",0
"(652665.5277, 4265225.4036)",0
"(651052.2044, 4265729.8149)",0
"(651908.1564, 4267837.2825)",0
"(652327.2102, 4266854.7927)",0
"(634142.4494, 4242932.2578)",0
"(633939.4661, 4243879.9071)",0
"(633476.9538, 4241904.8937)",0
"(631686.3293, 4244109.9317)",0
"(631776.9731, 4245792.4353)",0
"(632351.955, 4242479.9048)",0
"(629842.3641, 4244471.2137)",0
"(629651.9591, 4243929.9308)",0
"(629330.3284, 4244949.9057)",0
"(629139.4674, 4245392.4448)",0
"(629501.9624, 4244529.9363)",0
"(629889.4738, 4246367.449)",0
"(629790.5554, 4245525.8566)",0
"(629651.9641, 4244779.9375)",0
"(628857.0531, 4245218.1216)",0
"(628801.9627, 4244629.9407)",0
"(627365.3728, 4244324.7719)",0
"(626439.4564, 4243792.4477)",0
"(628226.9609, 4244379.9418)",0
"(624897.2696, 4246634.3324)",0
"(624751.9787, 4247342.4748)",0
"(625326.9706, 4246079.9661)",0
"(628257.1694, 4250043.7624)",0
"(627589.4976, 4250279.984)",0
"(628826.9933, 4249729.9787)",0
"(631052.7932, 4249209.6606)",0
"(629976.9936, 4249729.9756)",0
"(631299.8378, 4249349.6011)",0
"(630101.9948, 4249904.9765)",0
"(629185.4765, 4252324.5043)",0
"(629264.5188, 4253092.4981)",0
"(629777.0089, 4251779.9893)",0
"(630330.2535, 4253317.4)",0
"(631052.0073, 4251479.9841)",0
"(631669.6372, 4231776.8409)",0
"(631626.8676, 4231292.3551)",0
"(631401.8752, 4232154.8585)",0
"(628290.2159, 4231836.1401)",0
"(628951.8719, 4231979.8724)",0
"(628642.4886, 4230430.1333)",0
"(628114.3597, 4230554.8749)",0
"(629001.8594, 4230529.8686)",0
"(629189.3473, 4229192.3652)",0
"(627914.3347, 4227629.8709)",0
"(627901.8423, 4228517.3727)",0
"(629099.1867, 4229749.8345)",0
"(628951.8576, 4230329.8687)",0
"(628671.9956, 4228368.4863)",0
"(628651.8528, 4229779.8698)",0
"(627982.098, 4228927.9296)",0
"(628276.8497, 4229404.8718)",0
"(630099.2827, 4230561.0809)",0
"(629426.8589, 4230479.8656)",0
"(631461.6747, 4229772.3932)",0
"(632139.3447, 4228979.8505)",0
"(630601.8542, 4229954.8585)",0
"(631312.5097, 4229030.5848)",0
"(630201.8473, 4229229.8594)",0
"(631071.5434, 4228682.5747)",0
"(630376.8433, 4228804.8581)",0
"(630790.1993, 4228474.8817)",0
"(630451.8412, 4228579.8574)",0
"(627416.0826, 4236650.3451)",0
"(626689.4149, 4237567.4093)",0
"(627951.9006, 4235579.8923)",0
"(626643.5322, 4238900.2248)",0
"(625664.4309, 4240104.9315)",0
"(627801.9163, 4237554.9004)",0
"(624142.1999, 4235659.7439)",0
"(624526.8938, 4235054.9168)",0
"(624603.0712, 4231976.6185)",0
"(623814.369, 4231704.91)",0
"(625301.8724, 4232179.8998)",0
"(624495.2675, 4230221.7926)",0
"(624964.3582, 4230317.3966)",0
"(624301.8552, 4229879.9007)",0
"(622227.7742, 4221760.3538)",0
"(622726.7819, 4219242.3887)",0
"(621776.8212, 4224804.906)",0
"(623998.2066, 4224028.4522)",0
"(624464.3095, 4223729.885)",0
"(623426.8156, 4224354.8934)",0
"(616532.3919, 4223082.3299)",0
"(616151.8119, 4222467.441)",0
"(616826.8198, 4223804.9401)",0
"(616125.6793, 4223950.1702)",0
"(616701.8256, 4224704.9437)",0
"(613797.3224, 4224208.2538)",0
"(613264.3248, 4224404.9691)",0
"(614251.824, 4224279.9611)",0
"(614145.122, 4223824.4411)",0
"(614601.8223, 4224004.9574)",0
"(613123.9358, 4223132.574)",0
"(612389.3196, 4223654.9727)",0
"(613951.8169, 4223204.9594)",0
"(611364.3015, 4221117.4693)",0
"(612762.9294, 4222059.7847)",0
"(613576.8132, 4222654.9601)",0
"(614644.6787, 4221509.5624)",0
"(614251.8091, 4221979.9528)",0
"(614287.012, 4221250.1139)",0
"(614101.8075, 4221754.9531)",0
"(618318.6677, 4218926.5468)",0
"(618814.286, 4218704.9124)",0
"(618076.7914, 4219454.919)",0
"(619426.7701, 4216292.4052)",0
"(618429.5296, 4216901.8256)",0
"(617876.7819, 4217954.9172)",0
"(615940.2711, 4222049.9943)",0
"(615439.3108, 4222192.4452)",0
"(616451.8069, 4221704.9365)",0
"(615339.3036, 4221042.4421)",0
"(615546.3844, 4221427.245)",0
"(616101.8061, 4221529.9384)",0
"(614127.7411, 4219960.7134)",0
"(613826.7974, 4220242.4494)",0
"(614301.793, 4219504.9436)",0
"(610932.9542, 4210607.8036)",0
"(611189.2103, 4210142.4347)",0
"(610976.7187, 4211079.938)",0
"(610701.7015, 4209467.4347)",0
"(609139.1836, 4209242.4392)",0
"(610426.6971, 4209242.4351)",0
"(610468.1529, 4210117.584)",0
"(610451.7126, 4210729.9392)",0
"(609490.9543, 4209764.1077)",0
"(610120.1162, 4209615.0678)",0
"(611823.5876, 4210637.754)",0
"(611276.7121, 4210292.4347)",0
"(612451.7186, 4210479.9304)",0
"(612979.4822, 4219949.8156)",0
"(613189.298, 4220404.9542)",0
"(613026.7916, 4219479.9516)",0
"(610213.7551, 4217921.5208)",0
"(610001.7826, 4218817.4674)",0
"(611151.7766, 4217779.9572)",0
"(609781.2889, 4211376.7994)",0
"(609889.2104, 4211042.4423)",0
"(609676.7173, 4211879.9457)",0
"(605723.2497, 4209368.6592)",0
"(605201.6487, 4209929.9543)",0
"(605466.9526, 4209140.2647)",0
"(605651.6381, 4208567.4473)",0
"(605101.6398, 4209379.9516)",0
"(609683.4037, 4216402.2065)",0
"(609901.7656, 4216929.9616)",0
"(603715.9364, 4213930.3859)",0
"(603289.1824, 4214104.9815)",0
"(604176.6872, 4213754.9765)",0
"(603839.5428, 4213074.6858)",0
"(604751.6843, 4213054.9711)",0
"(603767.6863, 4210274.8231)",0
"(603514.1228, 4209929.9565)",0
"(604001.6431, 4210829.9611)",0
"(603089.5198, 4211142.2386)",0
"(603226.6434, 4211604.9676)",0
"(601439.2899, 4211685.5921)",0
"(601576.614, 4211204.9687)",0
"(601507.983, 4210077.2397)",0
"(601376.6091, 4211079.9682)",0
"(600898.0954, 4211516.7886)",0
"(601251.6061, 4211004.9679)",0
"(600109.7774, 4211533.7735)",0
"(599826.5836, 4211204.9699)",0
"(597854.4384, 4212011.8543)",0
"(598376.5573, 4211354.9708)",0
"(598457.969, 4209743.9776)",0
"(597701.5258, 4210329.9588)",0
"(599588.2796, 4207213.8373)",0
"(600164.0281, 4207592.4382)",0
"(599176.4939, 4206804.926)",0
"(600226.5051, 4206092.4251)",0
"(599941.7527, 4206440.9607)",0
"(599476.4985, 4206704.9266)",0
"(597997.1076, 4205693.1705)",0
"(598772.507, 4206241.5063)",0
"(598376.4738, 4206604.9196)",0
"(595813.8551, 4205471.3201)",0
"(594776.3739, 4206079.8861)",0
"(595138.2127, 4204469.9695)",0
"(594676.3679, 4205729.8798)",0
"(594268.1149, 4203872.3433)",0
"(594913.8566, 4203054.8434)",0
"(594076.3388, 4204504.8543)",0
"(589154.0865, 4207900.0217)",0
"(588313.6454, 4209167.396)",0
"(588976.1392, 4206429.8552)",0
"(580941.458, 4206016.6312)",0
"(578963.0953, 4207667.4202)",0
"(583850.8467, 4205779.8533)",0
"(584400.9125, 4207917.3872)",0
"(581488.2631, 4208817.4136)",0
"(583088.3371, 4207942.3925)",0
"(583987.4025, 4207042.7773)",0
"(583650.8362, 4206079.8609)",0
"(582819.3563, 4207852.2231)",0
"(583550.8322, 4206204.8633)",0
"(583421.959, 4207593.607)",0
"(583625.8516, 4207029.8761)",0
"(587149.9536, 4201910.6932)",0
"(586588.4951, 4201217.2432)",0
"(587926.067, 4202504.7754)",0
"(573994.592, 4203631.9072)",0
"(576375.3128, 4203479.8692)",0
"(574591.668, 4201540.6325)",0
"(574775.2311, 4202404.8741)",0
"(571377.9376, 4201636.734)",0
"(573400.1778, 4202004.8922)",0
"(577834.2322, 4205993.4272)",0
"(577975.4786, 4205604.8963)",0
"(574502.07, 4207346.4211)",0
