"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(810454.6693, 4732950.1396)","2.0","1","0","false","0","(810454.6693, 4732950.1396)","0"
"3.5","0.045894862134746084","0.2857142857142857","0.0","6","2","1","false","(812754.7304, 4729062.6848)","7.0","1","0","false","0","(812754.7304, 4729062.6848)","17274"
"3.5","0.006009851693226562","0.2857142857142857","0.0","6","2","1","false","(808692.3604, 4728425.1946)","7.0","1","0","false","0","(808692.3604, 4728425.1946)","2262"
"3.5","0.005834497930294223","0.2857142857142857","0.0","6","2","1","false","(804392.5635, 4727475.1974)","7.0","1","0","false","0","(804392.5635, 4727475.1974)","2196"
"3.5","0.014139889792816872","0.2857142857142857","0.0","6","2","1","false","(809517.1694, 4733937.5985)","7.0","1","0","false","0","(809517.1694, 4733937.5985)","5322"
"3.5","0.013948594778708865","0.2857142857142857","0.0","6","2","1","false","(807942.242, 4733150.0995)","7.0","1","0","false","0","(807942.242, 4733150.0995)","5250"
"3.5","0.013757299764600857","0.2857142857142857","0.0","6","2","1","false","(809242.2128, 4732725.1314)","7.0","1","0","false","0","(809242.2128, 4732725.1314)","5178"
"3.5","0.022939460441785207","0.2857142857142857","0.0","6","2","1","false","(811917.1865, 4730975.1925)","7.0","1","0","false","0","(811917.1865, 4730975.1925)","8634"
"3.5","0.012800824694060822","0.2857142857142857","0.0","6","2","1","false","(806642.307, 4733025.0829)","7.0","1","0","false","0","(806642.307, 4733025.0829)","4818"
"3.5","0.012609529679952814","0.2857142857142857","0.0","6","2","1","false","(807467.3028, 4731800.1427)","7.0","1","0","false","0","(807467.3028, 4731800.1427)","4746"
"3.5","0.01240229341466914","0.2857142857142857","0.0","6","2","1","false","(806617.356, 4731362.6459)","7.0","1","0","false","0","(806617.356, 4731362.6459)","4668"
"4.0","0.04982438054954807","0.25","0.0","7","2","1","false","(811116.2626, 4729884.4246)","2.5","1","0","false","0","(811116.2626, 4729884.4246)","18753"
"4.5","0.0529036989016478","0.2222222222222222","0.0","8","3","2","false","(810104.7123, 4731850.1651)","2.0","1","0","false","0","(810104.7123, 4731850.1651)","19912"
"4.0","0.0034220552523765747","0.25","0.0","7","2","1","false","(809930.0705, 4729673.9928)","1.5","1","0","false","0","(809930.0705, 4729673.9928)","1288"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(809779.7262, 4731700.1673)","2.0","1","0","false","0","(809779.7262, 4731700.1673)","0"
"4.0","0.003310466494146904","0.25","0.0","7","2","1","false","(804944.7373, 4727897.0814)","1.5","1","0","false","0","(804944.7373, 4727897.0814)","1246"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(805105.0109, 4728350.1855)","2.0","1","0","false","0","(805105.0109, 4728350.1855)","0"
"2.5","0.014145203543208761","0.4","0.0","4","2","1","false","(812579.7378, 4733195.1029)","2.0","1","0","false","0","(812579.7378, 4733195.1029)","5324"
"3.0","0.01538330738451892","0.3333333333333333","0.0","5","2","1","false","(812179.5743, 4734300.1388)","2.0","1","0","false","0","(812179.5743, 4734300.1388)","5790"
"2.5","0.013709476011073855","0.4","0.0","4","2","1","false","(812919.3686, 4733430.0875)","2.0","1","0","false","0","(812919.3686, 4733430.0875)","5160"
"3.0","0.014931638601208348","0.3333333333333333","0.0","5","2","1","false","(812429.5656, 4734325.143)","2.0","1","0","false","0","(812429.5656, 4734325.143)","5620"
"2.5","0.0017004001254045092","0.4","0.0","4","2","1","false","(814563.5559, 4735670.4774)","1.5","1","0","false","0","(814563.5559, 4735670.4774)","640"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(814229.4662, 4734725.231)","2.0","1","0","false","0","(814229.4662, 4734725.231)","0"
"4.0","0.0028827095875998323","0.25","0.0","7","2","1","false","(814856.9039, 4733131.1422)","1.5","1","0","false","0","(814856.9039, 4733131.1422)","1085"
"3.5","0.005053376622686526","0.2857142857142857","0.0","6","2","1","false","(815279.4667, 4732737.8096)","3.5","1","0","false","0","(815279.4667, 4732737.8096)","1902"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(814529.4843, 4733550.2606)","2.0","1","0","false","0","(814529.4843, 4733550.2606)","0"
"3.5","0.0045591978362408405","0.2857142857142857","0.0","6","2","1","false","(813167.1448, 4730725.2212)","3.5","1","0","false","0","(813167.1448, 4730725.2212)","1716"
"3.5","0.004431667826835502","0.2857142857142857","0.0","6","2","1","false","(814792.0646, 4730137.8059)","3.5","1","0","false","0","(814792.0646, 4730137.8059)","1668"
"3.5","0.004288196566254497","0.2857142857142857","0.0","6","2","1","false","(812767.2001, 4729862.6925)","3.5","1","0","false","0","(812767.2001, 4729862.6925)","1614"
"4.0","0.0026037376920256547","0.25","0.0","7","2","1","false","(813634.5205, 4730678.0503)","1.5","1","0","false","0","(813634.5205, 4730678.0503)","980"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(814079.5897, 4730775.2687)","2.0","1","0","false","0","(814079.5897, 4730775.2687)","0"
"4.0","0.0025293451865392074","0.25","0.0","7","2","1","false","(814272.261, 4730163.4647)","1.5","1","0","false","0","(814272.261, 4730163.4647)","952"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(814054.5972, 4730575.2668)","2.0","1","0","false","0","(814054.5972, 4730575.2668)","0"
"4.0","0.0024363545546811486","0.25","0.0","7","2","1","false","(813173.9152, 4730463.179)","1.5","1","0","false","0","(813173.9152, 4730463.179)","917"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(813929.6116, 4730350.2593)","2.0","1","0","false","0","(813929.6116, 4730350.2593)","0"
"2.5","0.024358231796419594","0.4","0.0","4","2","1","false","(816094.7636, 4736497.6251)","2.5","1","0","false","0","(816094.7636, 4736497.6251)","9168"
"3.0","0.028747389620119985","0.3333333333333333","0.0","5","3","2","false","(816179.3718, 4734650.3359)","2.0","1","0","false","0","(816179.3718, 4734650.3359)","10820"
"6.357142857142857","0.004649531592902955","0.15730337078651685","0.0","10","2","1","false","(816176.0319, 4732711.7601)","1.5","1","0","false","0","(816176.0319, 4732711.7601)","1750"
"5.769230769230769","0.00877300189700889","0.17333333333333334","0.0","9","2","1","false","(815791.9509, 4732262.8421)","2.0","1","0","false","0","(815791.9509, 4732262.8421)","3302"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(816554.3872, 4733175.3722)","2.0","1","0","false","0","(816554.3872, 4733175.3722)","0"
"4.545454545454546","0.0035655265129575803","0.21999999999999997","0.0","7","2","1","false","(816576.5733, 4730768.4751)","1.5","1","0","false","0","(816576.5733, 4730768.4751)","1342"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(817429.3933, 4730700.4453)","2.0","1","0","false","0","(817429.3933, 4730700.4453)","0"
"6.357142857142857","0.004128784054497824","0.15730337078651685","0.0","10","2","1","false","(820257.2833, 4727420.6802)","1.5","1","0","false","0","(820257.2833, 4727420.6802)","1554"
"5.769230769230769","0.007840438703232354","0.17333333333333334","0.0","9","2","1","false","(819666.7943, 4726763.1634)","2.0","1","0","false","0","(819666.7943, 4726763.1634)","2951"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(819404.3063, 4728125.6108)","2.0","1","0","false","0","(819404.3063, 4728125.6108)","0"
"3.6363636363636362","0.0031563677327821203","0.275","0.0","6","2","1","false","(818005.5073, 4728360.1321)","1.5","1","0","false","0","(818005.5073, 4728360.1321)","1404"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(817004.4363, 4729425.4363)","2.0","1","0","false","0","(817004.4363, 4729425.4363)","0"
"3.6363636363636362","0.00303946522416056","0.275","0.0","6","2","1","false","(815216.016, 4726765.5071)","1.5","1","0","false","0","(815216.016, 4726765.5071)","1352"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(815929.5296, 4728425.3776)","2.0","1","0","false","0","(815929.5296, 4728425.3776)","0"
"3.6363636363636362","0.0029225627155390005","0.275","0.0","6","2","1","false","(815388.8839, 4727755.3315)","1.5","1","0","false","0","(815388.8839, 4727755.3315)","1300"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(815554.5606, 4728250.3542)","2.0","1","0","false","0","(815554.5606, 4728250.3542)","0"
"3.6363636363636362","0.0028056602069174404","0.275","0.0","6","2","1","false","(816263.3113, 4730433.2518)","1.5","1","0","false","0","(816263.3113, 4730433.2518)","1248"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(816529.4513, 4730375.4004)","2.0","1","0","false","0","(816529.4513, 4730375.4004)","0"
"2.5","9.77730072107593E-4","0.4","0.0","4","2","1","false","(817054.268, 4735735.3821)","1.5","1","0","false","0","(817054.268, 4735735.3821)","368"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(816954.331, 4734750.3762)","2.0","1","0","false","0","(816954.331, 4734750.3762)","0"
"4.0","0.001655233247073452","0.25","0.0","7","2","1","false","(817050.8401, 4737778.9843)","1.5","1","0","false","0","(817050.8401, 4737778.9843)","623"
"3.5","0.0029172489651471114","0.2857142857142857","0.0","6","2","1","false","(816754.265, 4738337.8029)","2.0","1","0","false","0","(816754.265, 4738337.8029)","1098"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(817879.2362, 4737575.3602)","2.0","1","0","false","0","(817879.2362, 4737575.3602)","0"
"4.0","0.01971401395390853","0.25","0.0","7","2","1","false","(819181.2598, 4740355.6785)","2.0","1","0","false","0","(819181.2598, 4740355.6785)","7420"
"3.5","0.018236791344963362","0.2857142857142857","0.0","6","2","1","false","(818091.6481, 4741775.2358)","9.5","1","0","false","0","(818091.6481, 4741775.2358)","6864"
"4.5","0.020851156537772794","0.2222222222222222","0.0","8","2","1","false","(820279.1204, 4738900.3824)","2.0","1","0","false","0","(820279.1204, 4738900.3824)","7848"
"3.5","0.0015941251175667275","0.2857142857142857","0.0","6","2","1","false","(818241.6369, 4742062.7311)","9.5","1","0","false","0","(818241.6369, 4742062.7311)","600"
"3.5","0.0014665951081613894","0.2857142857142857","0.0","6","2","1","false","(821091.4929, 4744537.7541)","9.5","1","0","false","0","(821091.4929, 4744537.7541)","552"
"3.5","0.001339065098756051","0.2857142857142857","0.0","6","2","1","false","(819591.5472, 4745037.705)","9.5","1","0","false","0","(819591.5472, 4745037.705)","504"
"3.5","0.011095110818264423","0.2857142857142857","0.0","6","2","1","false","(818616.6985, 4738100.3631)","9.5","1","0","false","0","(818616.6985, 4738100.3631)","4176"
"3.5","0.010887874552980749","0.2857142857142857","0.0","6","2","1","false","(822216.5623, 4738962.927)","9.5","1","0","false","0","(822216.5623, 4738962.927)","4098"
"3.5","0.010728462041224076","0.2857142857142857","0.0","6","2","1","false","(822241.5552, 4739287.9181)","9.5","1","0","false","0","(822241.5552, 4739287.9181)","4038"
"3.5","0.019001971401395392","0.2857142857142857","0.0","6","2","1","false","(818741.6895, 4738325.3595)","9.5","1","0","false","0","(818741.6895, 4738325.3595)","7152"
"3.5","0.01005892949184605","0.2857142857142857","0.0","6","2","1","false","(821491.5552, 4739987.8816)","9.5","1","0","false","0","(821491.5552, 4739987.8816)","3786"
"3.5","0.009899516980089378","0.2857142857142857","0.0","6","2","1","false","(817516.6435, 4743175.1764)","9.5","1","0","false","0","(817516.6435, 4743175.1764)","3726"
"3.5","0.009692280714805704","0.2857142857142857","0.0","6","2","1","false","(819504.0517, 4744887.7046)","9.5","1","0","false","0","(819504.0517, 4744887.7046)","3648"
"3.5","0.009500985700697696","0.2857142857142857","0.0","6","2","1","false","(817191.6472, 4744075.1512)","9.5","1","0","false","0","(817191.6472, 4744075.1512)","3576"
"3.5","0.009309690686589689","0.2857142857142857","0.0","6","2","1","false","(816991.6518, 4744462.6396)","9.5","1","0","false","0","(816991.6518, 4744462.6396)","3504"
"3.5","0.005977969190875228","0.2857142857142857","0.0","6","2","1","false","(822216.5757, 4738300.4464)","9.5","1","0","false","0","(822216.5757, 4738300.4464)","2250"
"3.5","0.005770732925591554","0.2857142857142857","0.0","6","2","1","false","(821366.5644, 4739662.8884)","9.5","1","0","false","0","(821366.5644, 4739662.8884)","2172"
"3.5","0.005308436641497202","0.2857142857142857","0.0","6","2","1","false","(818016.617, 4743862.6775)","9.5","1","0","false","0","(818016.617, 4743862.6775)","1998"
"4.0","9.485044449522029E-4","0.25","0.0","7","2","1","false","(818940.5205, 4741495.622)","1.5","1","0","false","0","(818940.5205, 4741495.622)","357"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(819979.0843, 4741350.3006)","2.0","1","0","false","0","(819979.0843, 4741350.3006)","0"
"4.0","8.741119394657555E-4","0.25","0.0","7","2","1","false","(820872.6065, 4743078.4065)","1.5","1","0","false","0","(820872.6065, 4743078.4065)","329"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(819979.0659, 4742300.2721)","2.0","1","0","false","0","(819979.0659, 4742300.2721)","0"
"4.0","7.997194339793083E-4","0.25","0.0","7","2","1","false","(818765.8989, 4745440.6722)","1.5","1","0","false","0","(818765.8989, 4745440.6722)","301"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(818079.1022, 4745450.1557)","2.0","1","0","false","0","(818079.1022, 4745450.1557)","0"
"4.0","5.951400438915783E-4","0.25","0.0","7","2","1","false","(822136.8036, 4730304.2907)","1.5","1","0","false","0","(822136.8036, 4730304.2907)","224"
"3.5","0.001099946331121042","0.2857142857142857","0.0","6","2","1","false","(823516.6908, 4730000.7352)","6.0","1","0","false","0","(823516.6908, 4730000.7352)","414"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(821354.204, 4731075.6345)","2.0","1","0","false","0","(821354.204, 4731075.6345)","0"
"3.5","0.01327906222933084","0.2857142857142857","0.0","6","2","1","false","(823404.171, 4723163.4904)","6.0","1","0","false","0","(823404.171, 4723163.4904)","4998"
"3.5","3.825900282160146E-4","0.2857142857142857","0.0","6","2","1","false","(820479.2387, 4725313.2694)","6.0","1","0","false","0","(820479.2387, 4725313.2694)","144"
"3.5","0.012131292144682795","0.2857142857142857","0.0","6","2","1","false","(822191.6399, 4723138.4635)","6.0","1","0","false","0","(822191.6399, 4723138.4635)","4566"
"3.5","0.009102454421306014","0.2857142857142857","0.0","6","2","1","false","(819616.7562, 4732750.513)","6.0","1","0","false","0","(819616.7562, 4732750.513)","3426"
"3.5","0.008911159407198006","0.2857142857142857","0.0","6","2","1","false","(819766.7665, 4731800.5397)","6.0","1","0","false","0","(819766.7665, 4731800.5397)","3354"
"3.5","0.008719864393089999","0.2857142857142857","0.0","6","2","1","false","(820866.7162, 4728050.7138)","6.0","1","0","false","0","(820866.7162, 4728050.7138)","3282"
"3.5","0.008225685606644313","0.2857142857142857","0.0","6","2","1","false","(822541.6329, 4725575.9069)","6.0","1","0","false","0","(822541.6329, 4725575.9069)","3096"
"3.5","0.008034390592536307","0.2857142857142857","0.0","6","2","1","false","(822229.1202, 4724863.4281)","6.0","1","0","false","0","(822229.1202, 4724863.4281)","3024"
"4.0","0.015157472992863633","0.25","0.0","7","2","1","false","(823438.0699, 4725070.8034)","2.0","1","0","false","0","(823438.0699, 4725070.8034)","5705"
"4.5","0.017046511257180205","0.2222222222222222","0.0","8","2","1","false","(821954.1415, 4727200.8239)","2.0","1","0","false","0","(821954.1415, 4727200.8239)","6416"
"4.0","1.6738313734450638E-4","0.25","0.0","7","2","1","false","(820851.5706, 4726182.1343)","1.5","1","0","false","0","(820851.5706, 4726182.1343)","63"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(821729.1538, 4726800.8222)","2.0","1","0","false","0","(821729.1538, 4726800.8222)","0"
"4.0","0.013948594778708865","0.25","0.0","7","2","1","false","(821946.4642, 4723616.7161)","2.0","1","0","false","0","(821946.4642, 4723616.7161)","5250"
"4.5","0.015834976167829494","0.2222222222222222","0.0","8","2","1","false","(821779.1479, 4724375.9069)","2.0","1","0","false","0","(821779.1479, 4724375.9069)","5960"
"6.357142857142857","1.1158875822967092E-4","0.15730337078651685","0.0","10","2","1","false","(826809.5022, 4735208.9481)","1.5","1","0","false","0","(826809.5022, 4735208.9481)","42"
"5.769230769230769","3.4539377547279095E-4","0.17333333333333334","0.0","9","2","1","false","(827616.5891, 4735525.6645)","2.0","1","0","false","0","(827616.5891, 4735525.6645)","130"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(826179.1189, 4734925.6205)","2.0","1","0","false","0","(826179.1189, 4734925.6205)","0"
"4.545454545454546","0.01797376070056485","0.21999999999999997","0.0","7","2","1","false","(823377.2966, 4734255.0333)","1.5","1","0","false","0","(823377.2966, 4734255.0333)","6765"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(822979.1485, 4733875.5928)","2.0","1","0","false","0","(822979.1485, 4733875.5928)","0"
"4.545454545454546","0.01785685819194329","0.21999999999999997","0.0","7","2","1","false","(824133.0538, 4731477.1011)","1.5","1","0","false","0","(824133.0538, 4731477.1011)","6721"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(824304.1911, 4732000.6724)","2.0","1","0","false","0","(824304.1911, 4732000.6724)","0"
"4.545454545454546","0.01773995568332173","0.21999999999999997","0.0","7","2","1","false","(825758.1641, 4730923.4357)","1.5","1","0","false","0","(825758.1641, 4730923.4357)","6677"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(825179.2145, 4730975.7231)","2.0","1","0","false","0","(825179.2145, 4730975.7231)","0"
"4.333333333333333","0.06611501081348205","0.23076923076923078","0.0","7","2","1","false","(824317.4748, 4728947.038)","5.0","1","0","false","0","(824317.4748, 4728947.038)","31199"
"3.6363636363636362","0.01750615066607861","0.275","0.0","6","2","1","false","(824434.8736, 4728260.7587)","1.5","1","0","false","0","(824434.8736, 4728260.7587)","7787"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(825529.2135, 4728825.8252)","2.0","1","0","false","0","(825529.2135, 4728825.8252)","0"
"3.6363636363636362","0.017360022530301663","0.275","0.0","6","2","1","false","(824592.6426, 4727766.4464)","1.5","1","0","false","0","(824592.6426, 4727766.4464)","7722"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(825029.2013, 4727700.8651)","2.0","1","0","false","0","(825029.2013, 4727700.8651)","0"
"3.6363636363636362","0.01727234564883549","0.275","0.0","6","2","1","false","(825020.3084, 4725796.2542)","1.5","1","0","false","0","(825020.3084, 4725796.2542)","7683"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(824929.1953, 4726750.905)","2.0","1","0","false","0","(824929.1953, 4726750.905)","0"
"3.6363636363636362","0.01718466876736932","0.275","0.0","6","2","1","false","(825815.7079, 4726256.063)","1.5","1","0","false","0","(825815.7079, 4726256.063)","7644"
"4.333333333333333","0.0","0.23076923076923078","0.0","7","1","0","false","(825304.2021, 4726425.927)","2.0","1","0","false","0","(825304.2021, 4726425.927)","0"
"4.133333333333334","0.14251478551046542","0.24193548387096772","0.0","6","2","1","false","(800960.7136, 4748869.6824)","3.0","1","0","false","0","(800960.7136, 4748869.6824)","60792"
"4.875","0.1271899293802573","0.20512820512820512","0.0","7","4","3","false","(801854.8599, 4749199.8443)","2.0","1","0","false","0","(801854.8599, 4749199.8443)","53856"
"3.923076923076923","0.04011084483317507","0.25490196078431376","0.0","6","2","1","false","(800798.8093, 4749650.0589)","3.5","1","0","false","0","(800798.8093, 4749650.0589)","24223"
"3.923076923076923","0.04012412920915479","0.25490196078431376","0.0","6","2","1","false","(800769.0677, 4750055.3417)","3.5","1","0","false","0","(800769.0677, 4750055.3417)","24228"
"2.5","0.006047047945969786","0.4","0.0","4","2","1","false","(801878.1845, 4740253.5645)","1.5","1","0","false","0","(801878.1845, 4740253.5645)","2276"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(802354.8871, 4740449.8547)","2.0","1","0","false","0","(802354.8871, 4740449.8547)","0"
"4.0","0.010545137652703903","0.25","0.0","7","2","1","false","(801855.0963, 4739449.9228)","1.5","1","0","false","0","(801855.0963, 4739449.9228)","3969"
"3.5","0.01814114383790936","0.2857142857142857","0.0","6","2","1","false","(801217.4865, 4739299.9181)","2.0","1","0","false","0","(801217.4865, 4739299.9181)","6828"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(802404.8943, 4739524.8698)","2.0","1","0","false","0","(802404.8943, 4739524.8698)","0"
"6.357142857142857","0.021015882799921358","0.15730337078651685","0.0","10","2","1","false","(799958.1087, 4729905.0889)","1.5","1","0","false","0","(799958.1087, 4729905.0889)","7910"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(800530.2493, 4730150.224)","2.0","1","0","false","0","(800530.2493, 4730150.224)","0"
"6.357142857142857","0.020829901536205238","0.15730337078651685","0.0","10","2","1","false","(801682.5816, 4726731.0258)","1.5","1","0","false","0","(801682.5816, 4726731.0258)","7840"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(801330.2514, 4727050.2822)","2.0","1","0","false","0","(801330.2514, 4727050.2822)","0"
"6.357142857142857","0.02071831277797557","0.15730337078651685","0.0","10","2","1","false","(803393.5782, 4737354.4514)","1.5","1","0","false","0","(803393.5782, 4737354.4514)","7798"
"5.769230769230769","0.03833870907747979","0.17333333333333334","0.0","9","2","1","false","(802867.3895, 4736912.4007)","2.0","1","0","false","0","(802867.3895, 4736912.4007)","14430"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(803854.8227, 4737599.8813)","2.0","1","0","false","0","(803854.8227, 4737599.8813)","0"
"4.545454545454546","0.01595719242684294","0.21999999999999997","0.0","7","2","1","false","(805397.3401, 4735846.8928)","1.5","1","0","false","0","(805397.3401, 4735846.8928)","6006"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(804904.7971, 4736149.9336)","2.0","1","0","false","0","(804904.7971, 4736149.9336)","0"
"4.545454545454546","0.015869515545376772","0.21999999999999997","0.0","7","2","1","false","(804342.9288, 4736029.8338)","1.5","1","0","false","0","(804342.9288, 4736029.8338)","5973"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(804779.8065, 4736024.9362)","2.0","1","0","false","0","(804779.8065, 4736024.9362)","0"
"4.545454545454546","0.01572338740959982","0.21999999999999997","0.0","7","2","1","false","(803902.3991, 4735268.987)","1.5","1","0","false","0","(803902.3991, 4735268.987)","5918"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(804354.8548, 4735049.9666)","2.0","1","0","false","0","(804354.8548, 4735049.9666)","0"
"6.357142857142857","0.019937191470367873","0.15730337078651685","0.0","10","2","1","false","(803482.2575, 4735030.6539)","1.5","1","0","false","0","(803482.2575, 4735030.6539)","7504"
"5.769230769230769","0.0371643702408723","0.17333333333333334","0.0","9","2","1","false","(803042.4191, 4735249.9529)","2.0","1","0","false","0","(803042.4191, 4735249.9529)","13988"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(803829.8873, 4734774.9684)","2.0","1","0","false","0","(803829.8873, 4734774.9684)","0"
"4.545454545454546","0.015606484900978261","0.21999999999999997","0.0","7","2","1","false","(803348.0985, 4733589.1959)","1.5","1","0","false","0","(803348.0985, 4733589.1959)","5874"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(803829.9224, 4733600.0143)","2.0","1","0","false","0","(803829.9224, 4733600.0143)","0"
"4.545454545454546","0.015518808019512092","0.21999999999999997","0.0","7","2","1","false","(804443.9404, 4732748.6071)","1.5","1","0","false","0","(804443.9404, 4732748.6071)","5841"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(803979.9416, 4732725.051)","2.0","1","0","false","0","(803979.9416, 4732725.051)","0"
"4.545454545454546","0.015372679883735143","0.21999999999999997","0.0","7","2","1","false","(803419.5536, 4732575.9398)","1.5","1","0","false","0","(803419.5536, 4732575.9398)","5786"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(803929.9462, 4732650.0531)","2.0","1","0","false","0","(803929.9462, 4732650.0531)","0"
"4.0","0.00970822196598137","0.25","0.0","7","2","1","false","(809709.5546, 4741947.03)","1.5","1","0","false","0","(809709.5546, 4741947.03)","3654"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(809404.5053, 4741999.8698)","2.0","1","0","false","0","(809404.5053, 4741999.8698)","0"
"7.0","0.01796047632458513","0.14285714285714285","0.0","13","2","1","false","(813909.0016, 4744011.333)","1.5","1","0","false","0","(813909.0016, 4744011.333)","6760"
"6.5","0.03303027243598259","0.15384615384615385","0.0","12","2","1","false","(813691.7912, 4744525.0017)","2.0","1","0","false","0","(813691.7912, 4744525.0017)","12432"
"7.5","0.0","0.13333333333333333","0.0","14","1","0","false","(813804.2955, 4743450.0174)","2.0","1","0","false","0","(813804.2955, 4743450.0174)","0"
"7.0","0.017580543171565058","0.14285714285714285","0.0","13","2","1","false","(817802.562, 4742159.3658)","1.5","1","0","false","0","(817802.562, 4742159.3658)","6617"
"6.5","0.032552034900712574","0.15384615384615385","0.0","12","2","1","false","(817891.637, 4742762.6997)","2.0","1","0","false","0","(817891.637, 4742762.6997)","12252"
"7.5","0.0","0.13333333333333333","0.0","14","1","0","false","(817429.1768, 4741600.2229)","2.0","1","0","false","0","(817429.1768, 4741600.2229)","0"
"4.0","0.009447848196778805","0.25","0.0","7","2","1","false","(810194.5793, 4738945.0702)","1.5","1","0","false","0","(810194.5793, 4738945.0702)","3556"
"3.5","0.016132546189775283","0.2857142857142857","0.0","6","2","1","false","(810779.4868, 4739887.4762)","2.0","1","0","false","0","(810779.4868, 4739887.4762)","6072"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(809404.5659, 4738324.9702)","2.0","1","0","false","0","(809404.5659, 4738324.9702)","0"
"4.0","0.009224670680319463","0.25","0.0","7","2","1","false","(812149.761, 4738162.9216)","1.5","1","0","false","0","(812149.761, 4738162.9216)","3472"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(812429.4651, 4737775.0877)","2.0","1","0","false","0","(812429.4651, 4737775.0877)","0"
"5.5","0.013098394716006611","0.18181818181818182","0.0","10","2","1","false","(813316.2992, 4739108.5725)","1.5","1","0","false","0","(813316.2992, 4739108.5725)","4930"
"5.0","0.023696669872629403","0.2","0.0","9","2","1","false","(813891.8691, 4739387.6239)","3.5","1","0","false","0","(813891.8691, 4739387.6239)","8919"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(813054.4237, 4738475.1037)","2.0","1","0","false","0","(813054.4237, 4738475.1037)","0"
"5.0","0.037972060300439446","0.2","0.0","9","2","1","false","(811291.9488, 4740849.9698)","3.5","1","0","false","0","(811291.9488, 4740849.9698)","14292"
"5.0","0.022907577939433873","0.2","0.0","9","2","1","false","(815016.8031, 4740262.6574)","3.5","1","0","false","0","(815016.8031, 4740262.6574)","8622"
"5.0","0.02262063541827186","0.2","0.0","9","2","1","false","(814166.822, 4741162.5907)","3.5","1","0","false","0","(814166.822, 4741162.5907)","8514"
"5.5","0.029252195907349447","0.18181818181818182","0.0","10","2","1","false","(812366.8238, 4740712.6724)","2.0","1","0","false","0","(812366.8238, 4740712.6724)","11010"
"6.0","0.018119888836341802","0.16666666666666666","0.0","11","2","1","false","(813354.3796, 4740025.0801)","2.0","1","0","false","0","(813354.3796, 4740025.0801)","6820"
"5.5","0.012620157180736592","0.18181818181818182","0.0","10","2","1","false","(814116.2117, 4740387.315)","1.5","1","0","false","0","(814116.2117, 4740387.315)","4750"
