(110565.0859, 4400305.427);(563578.4, 4512091.4841);{'etiqueta': 'ARROYO DE LA VEGA'}
(110565.0859, 4400305.427);(569490.877, 4509291.45);{'etiqueta': 'ARROYO DE FUENTELENGUA'}
(110565.0859, 4400305.427);(568253.475, 4521491.4498);{'etiqueta': 'BARRANCO DE LOS MOLINOS'}
(110565.0859, 4400305.427);(567490.9207, 4514178.9617);{'etiqueta': 'ARROYO DE LA FUENTECILLA'}
(110565.0859, 4400305.427);(570478.4073, 4512503.9455);{'etiqueta': 'BARRANCO CIÑO NEGRO'}
(110565.0859, 4400305.427);(574940.8808, 4508378.9237);{'etiqueta': 'BARRANCO DE LA LASTRA'}
(110565.0859, 4400305.427);(576815.8729, 4506716.4162);{'etiqueta': 'BARRANCO SENDA SARDINERA'}
(110565.0859, 4400305.427);(583415.9006, 4507041.3896);{'etiqueta': 'BARRANCO DE LA LOSA'}
(110565.0859, 4400305.427);(581653.3166, 4497153.9155);{'etiqueta': 'ARROYO DE LA HOZ'}
(110565.0859, 4400305.427);(595003.3275, 4494616.3951);{'etiqueta': 'ARROYO DE JUAN TARAVILLA'}
(110565.0859, 4400305.427);(614940.7085, 4484353.6395);{'etiqueta': 'RIO DE LA HOZ SECA'}
(110565.0859, 4400305.427);(602778.1767, 4475141.293);{'etiqueta': 'ARROYO DE LOS HUECOS'}
(110565.0859, 4400305.427);(114754.3759, 4391223.3556);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(143554.1456, 4373506.8562);{'etiqueta': 'RIO ALBURREL'}
(110565.0859, 4400305.427);(117091.9376, 4395944.3798);{'etiqueta': 'REGATO DEL PUEBLO'}
(110565.0859, 4400305.427);(123841.8366, 4391331.8824);{'etiqueta': 'REGATO CABRIOSO'}
(110565.0859, 4400305.427);(125529.2913, 4389744.392);{'etiqueta': 'REGATO VEREDA'}
(110565.0859, 4400305.427);(125833.8176, 4397711.2527);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(129879.3338, 4397799.7393);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(132591.7541, 4394294.3134);{'etiqueta': 'REGATO DE PEPINO'}
(110565.0859, 4400305.427);(133841.7592, 4395619.2983);{'etiqueta': 'REGATO DEL VALENCIANO'}
(110565.0859, 4400305.427);(135629.2049, 4392894.314);{'etiqueta': 'REGATO DE SANTIAGO'}
(110565.0859, 4400305.427);(138304.2084, 4393494.2989);{'etiqueta': 'REGATO DE VALDEHOMBRES'}
(110565.0859, 4400305.427);(139487.1242, 4398714.6045);{'etiqueta': 'REGATO RASCERIA'}
(110565.0859, 4400305.427);(138279.2003, 4392719.3056);{'etiqueta': 'REGATO DE LA ESCUDERA'}
(110565.0859, 4400305.427);(144604.251, 4396794.2419);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(146504.2557, 4396719.2315);{'etiqueta': 'BARRANCO DEL PINO'}
(110565.0859, 4400305.427);(147691.7563, 4396144.2294);{'etiqueta': 'REGATO CERVUNO'}
(110565.0859, 4400305.427);(148991.7611, 4395969.2228);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(150241.0694, 4397906.6902);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(149441.7589, 4395331.7275);{'etiqueta': 'BARRANCO DE LOS HORNOS'}
(110565.0859, 4400305.427);(156254.256, 4398069.1037);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(157054.2426, 4397344.1024);{'etiqueta': 'REGATO DEL MURO DEL RINCON'}
(110565.0859, 4400305.427);(158016.7386, 4397769.0812);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(159129.2697, 4401969.0007);{'etiqueta': 'REGATO DE MOHERA AMARILLA'}
(110565.0859, 4400305.427);(159341.7609, 4401194.0086);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(160904.224, 4399019.0194);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(166416.664, 4401556.418);{'etiqueta': 'ARROYO RODOHUERTAS'}
(110565.0859, 4400305.427);(162654.2391, 4408118.905);{'etiqueta': 'REGATO DE LOS REMOLINOS'}
(110565.0859, 4400305.427);(170141.6067, 4401843.8806);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(165129.1943, 4410443.8684);{'etiqueta': 'ARROYO DE LA TORRE'}
(110565.0859, 4400305.427);(169229.1343, 4407743.8292);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(169704.1282, 4408393.8195);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(170491.6178, 4409268.805);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(172466.5918, 4410493.7858);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(173104.0699, 4406268.8089);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(175679.0388, 4410068.7637);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(180678.9205, 4403581.3858);{'etiqueta': 'ARROYO DE VACAS'}
(110565.0859, 4400305.427);(182791.3758, 4404168.8975);{'etiqueta': 'REGATO DEL BODEGON'}
(110565.0859, 4400305.427);(183016.3708, 4403993.9026);{'etiqueta': 'REGATO DE LAS MONTAÑAS'}
(110565.0859, 4400305.427);(184566.3348, 4403581.4204);{'etiqueta': 'REGATO DE LA VID'}
(110565.0859, 4400305.427);(189966.2045, 4404531.3935);{'etiqueta': 'ARROYO DEL CORZO'}
(110565.0859, 4400305.427);(189003.7612, 4411943.8016);{'etiqueta': 'SIN NOMBRE'}
(110565.0859, 4400305.427);(195741.2427, 4414356.3653);{'etiqueta': 'ARROYO DE ZAHURDON'}
(110565.0859, 4400305.427);(199778.6864, 4411393.9128);{'etiqueta': 'ARROYO DE VALTRAVIESO'}
(110565.0859, 4400305.427);(193991.1703, 4403718.9313);{'etiqueta': 'ARROYO DE SANTA ANA'}
